sentiment,sentiment_score,tweet_text
fear,2.656,whoa did you mean when the gop senate acquits an authoritarian madman attacking american democracy using the military against peaceful protestors? sit down. #blacklivesmatter
fear,3.843,"lacking in humanity, had no idea how to handle the unrest arising from the george floyd murder. trump ha responded to the police-brutality protest by making matter worse by tweeting violent, inflammatory rhetoric."
trust,3.188,"thank you for allowing me to share my voice. even with all that is going on i still, must have hope! i still love my city and i hope that it, our leader will work to love me and those who look like me back. #blacklivesmatter always have always will."
fear,0.531,"manifestation contre le racisme et la brutalité policière à montréal. près de deux semaines après la mort de george floyd, il est clair plus que jamais que ce mouvement va au-delà de cette triste histoire... et au-delà même de la réalité américaine."
trust,2.227,there ha not been justice for george floyd yet- there have only been arrests. deserve conviction and complete system overhauls. stay vigilant!!!
fear,1.01,i am deleting people who tl am not on the same mission. we gotta keep the tl/media on #blacklivesmatter or they wil go back to marketing their poisonous vaccines. #change
trust,0.477,black. lives. matter.
sadness,2.009,"gay man left beaten, bloodied and with a broken arm at the hand of police for attending peaceful black life matter protest"
trust,0.5,trump order national guard out of dc #blacklivesmatter
trust,2.0,"we have only begun... now that people recognize racism a a real systemic problem, the hard work and heart work begins. 400 year of oppression doe not go away by protesting, hugging the cops, removing statue or painting streets. entire system have to change! #blacklivesmatter"
anger,1.535,some of my favorite picture from yesterday!! i will not stop fighting with you until the system change for the better. #blacklivesmatter #blm #blmdc – at the white house
joy,1.8659999999999999,"director of outreach & youth engagement leading with the #assata chant! at #thetakeback it is our duty to fight for our freedom, it is our duty to win! #blacklivesmatter #justiceforbreonnataylor – at washington square park"
trust,1.024,"south fulton parent education ha released a statement around black life matter and what we need to move forward. edward lee, chairperson"
fear,0.7340000000000001,and got the shot. #blacklivesmatter
anticipation,0.75,blm need to start a scholarship fund with these million of donated dollar #
joy,1.4340000000000002,"not a trivial amount of money and not a trivial gesture. support of #blacklivesmatter is huge in south korea, where so many conflate patriotism with racial purity. minjok infers a purity in the korean bloodline. source of pride, but also used to justify prejudice."
fear,1.625,thousand take to the street of niagara fall to protest police brutality and anti-black racism. #blacklivesmatter #georgefloyd #blmprotest #justice4blacklives – at whirlpool bridge
trust,0.477,"you, before all life matter. you, now i realize that all life can not matter until #blacklivesmatter. while i used to think #blm meant that only black life matter, i now know that it mean black life matter, too. the only proper response to that phrase should be ‘yes!'"
trust,0.703,proof that change doe not always come quick. #blacklivesmatter
joy,1.193,a a mom of a beautiful boy i total agree with this all mother were summoned when #georgefloyd called for his mama #protests2020 #justiceforgeorge #plomo19
trust,0.531,leadership...in action & in deed. #blacklivesmatter
trust,0.547,"george floyd, racism and law enforcement"
trust,0.477,black life matter!!! #blacklivesmattters #baltimoreprotest
trust,0.477,black life matter
joy,1.182,beauty for ashes. thank you and hiero veiga for blesses u with this one. #georgefloyd
trust,1.3519999999999999,"the star on what wa the dc flag on the original painting were also obscured, making it an equal sign. the mural now read black life matter = defund the police"
trust,2.9539999999999997,here is how the activist-painted defund the police mural on black life matter plaza look in the light of day. nearly indistinguishable from the official city-approved black life matter mural.
trust,0.977,"i dont say black life matter. in my personal opinion it is embarassing that we say that. matter is such a small value. black life are essential. black life are royalty. dont forget we were and are king and queens, how did we get from royalty to matter?"
fear,0.812,"l'incroyable destin afro-américain de la famille quander, formidablement raconté par et en toute objectivité confusion , l'un de papiers le plus intéressants que j'ai pu lira ce derniers jours, entre deux manifestation #blacklivesmatter"
joy,2.175,"tomorrow. public defender for black lives. 5 happy face smiley 0, in front of ebenezer baptist. wear red, black, or green, and please wear a mask. see you there! #blacklivesmatter"
fear,1.531,"there are way to arrest someone without using a chokehold!! what is happening in this video from bellevue, wa near seattle confusion continues to happen in countless city across america. it is tragic and need to stop. police brutality is a choice, plain and simple. #blacklivesmatter"
joy,0.672,i said all she want for her bday is u to help the #blacklivesmatter because by donating when someone asked her under her bday insta post
joy,2.315,"black life matter workout this saturday, june 13th! come workout for this because and spread the love. spread the word if you can not physically be there, you can still participate by doing the workout and sharing! use the hashtag #workoutforjustice – at romare bearden park"
sadness,2.04,just learned of an incident on campus last week where a white male supervisor joked about #georgefloyd is death in front of a black employee on the day of his funeral. msu oie found it did not rise to the level of racial harassment. i will share more detail when i can.
joy,0.594,"estimate that 10,000 people peacefully protested yesterday. they made zero arrests. #georgefloyd #orlando #orlandoprotests"
trust,3.954,"happy sunday. if you really believed all life matter you would be marching and protesting and calling elected official and voting for black life matter, for trans rights, for indigenous rights, for the lgbtqa+ community, for people of other faith and race and life than yours."
anticipation,0.8440000000000001,"we will be moving funding from the nypd to youth initiative and social services, in fallout from the protest over the george floyd, say at his daily virtual news conference."
