Word	ErrorFrequency	CorrectFrequency	ErrorProbability
constructor	0	9	0.0
affairs	0	51	0.0
proposed	0	74	0.0
thriller	0	46	0.0
stench	0	5	0.0
dynasty	0	30	0.0
peak	2	184	0.010752688172043012
steppe	0	1	0.0
tiring	6	1534	0.003896103896103896
rigid	0	19	0.0
naming	0	4	0.0
deploy	0	5	0.0
plot	0	395	0.0
lowing	0	2	0.0
hereditary	0	4	0.0
stuff	0	261	0.0
paycheck	0	5	0.0
aegis	0	1	0.0
priestly	0	1	0.0
paintings	2	110	0.017857142857142856
lobsters	0	1	0.0
pitch	0	46	0.0
person	4	4241	9.422850412249705E-4
rice	20	2919	0.006805035726437564
describes	0	107	0.0
perter	0	2	0.0
rations	0	1	0.0
caption	0	6	0.0
forensics	0	3	0.0
symptom	1	19	0.05
smilingly	0	1	0.0
temperatures	1	81	0.012195121951219513
inconsolable	0	1	0.0
individualistic	0	8	0.0
clowning	0	1	0.0
expired	0	5	0.0
aviary	0	1	0.0
registers	0	4	0.0
vessels	2	99	0.019801980198019802
breakfast	106	3880	0.026593075765178123
troll	0	1	0.0
varnish	0	1	0.0
piloting	0	2	0.0
faster	0	259	0.0
predicaments	0	3	0.0
provokes	1	2	0.3333333333333333
cruelty	0	2	0.0
not	12	25259	4.7485259783942065E-4
folly	0	3	0.0
pages	0	120	0.0
morons	0	1	0.0
indicated	0	105	0.0
estimated	3	217	0.013636363636363636
inputs	0	5	0.0
pharmacology	0	3	0.0
acid	0	8	0.0
pings	0	17	0.0
gong	0	32	0.0
macho	0	2	0.0
dozes	0	1	0.0
redeem	0	4	0.0
tongue	2	37	0.05128205128205128
powers	0	21	0.0
cilantro	0	4	0.0
tam	0	13	0.0
disillusion	0	1	0.0
intimidation	0	7	0.0
coarse	0	2	0.0
checks	1	31	0.03125
tempestuous	0	1	0.0
leave	5	2085	0.0023923444976076554
amaranth	0	1	0.0
leopard	0	21	0.0
hoof	0	1	0.0
fail	0	50	0.0
graph	1	234	0.00425531914893617
omnivore	0	1	0.0
comforting	0	2	0.0
expel	0	3	0.0
testimonial	0	24	0.0
intergalactic	0	1	0.0
dumbness	0	1	0.0
pencils	31	6600	0.004675011310511235
orientation	0	34	0.0
jointly	0	1	0.0
buck	0	37	0.0
ems	0	4	0.0
worried	1	260	0.0038314176245210726
walls	1	828	0.0012062726176115801
measuring	0	14	0.0
resolute	0	2	0.0
seriously	0	128	0.0
abolishing	0	1	0.0
demotes	0	1	0.0
consigning	0	1	0.0
scram	0	1	0.0
uncontrolled	0	4	0.0
ensuring	0	8	0.0
corduroy	0	2	0.0
funnest	0	2	0.0
art	0	500	0.0
mice	3	63	0.045454545454545456
likelihood	0	13	0.0
stein	0	6	0.0
lasted	0	36	0.0
oblong	0	2	0.0
trap	0	15	0.0
lists	0	36	0.0
ribbed	0	1	0.0
significant	3	101	0.028846153846153848
starts	28	3282	0.008459214501510574
syndrome	0	4	0.0
shampoos	0	2	0.0
bathtubs	0	1	0.0
exclusiveness	0	3	0.0
choose	11	1466	0.007447528774542992
horribly	0	23	0.0
burdens	0	1	0.0
lettuce	0	131	0.0
socials	0	1	0.0
sailing	46	2149	0.020956719817767654
seller	1	126	0.007874015748031496
coquette	0	3	0.0
wigs	0	1	0.0
reorganizing	0	1	0.0
teleconferences	0	1	0.0
swiftly	0	4	0.0
congratulates	0	3	0.0
radios	0	19	0.0
baroque	0	4	0.0
competency	0	7	0.0
liquidation	0	15	0.0
producing	0	41	0.0
dramas	0	9	0.0
deformed	0	1	0.0
stoppage	0	1	0.0
liaison	0	7	0.0
intention	0	86	0.0
cassia	0	7	0.0
prompts	0	2	0.0
hugely	0	4	0.0
maintains	0	8	0.0
judo	0	27	0.0
comfortably	2	30	0.0625
psychologist	15	148	0.09202453987730061
gained	0	63	0.0
collarbone	0	3	0.0
cola	0	340	0.0
appliances	2	127	0.015503875968992248
manufacture	0	55	0.0
prying	0	2	0.0
eggplants	0	5	0.0
symptoms	9	411	0.02142857142857143
loses	0	31	0.0
dearth	0	2	0.0
chid	0	1	0.0
instigate	0	1	0.0
nourish	0	1	0.0
chiefly	0	1	0.0
neighborhoods	0	4	0.0
blinked	0	1	0.0
yum	0	4	0.0
electroplating	0	2	0.0
finance	0	537	0.0
breathing	0	262	0.0
secular	0	1	0.0
nosier	0	2	0.0
premiums	0	1	0.0
maintainer	0	1	0.0
foreman	0	4	0.0
supplement	0	5	0.0
unacceptably	0	1	0.0
irrespective	0	1	0.0
snowboards	0	1	0.0
heinous	0	1	0.0
slide	0	84	0.0
tenure	0	2	0.0
surveyors	0	1	0.0
cannibal	0	1	0.0
abode	0	8	0.0
tacked	0	1	0.0
plume	0	2	0.0
laze	0	1	0.0
reclined	0	1	0.0
heroes	1	44	0.022222222222222223
silicon	0	8	0.0
pilots	0	11	0.0
lazed	0	2	0.0
appointments	9	410	0.021479713603818614
exert	0	3	0.0
tip	0	73	0.0
jokes	0	45	0.0
deceiving	0	4	0.0
screwdriver	0	1	0.0
tins	0	4	0.0
denounced	0	7	0.0
phased	0	1	0.0
impelled	0	2	0.0
flat	0	582	0.0
customary	0	5	0.0
precarious	0	2	0.0
stationery	1	18	0.05263157894736842
acoustics	0	1	0.0
world	16	4343	0.003670566643725625
accommodation	6	49	0.10909090909090909
hosts	0	12	0.0
innocents	0	1	0.0
hops	0	5	0.0
optician	0	8	0.0
prospect	0	48	0.0
pulley	0	2	0.0
ideograms	0	1	0.0
friendlier	1	28	0.034482758620689655
logistical	0	4	0.0
irrefutable	0	1	0.0
convictions	0	3	0.0
greens	0	51	0.0
softly	0	10	0.0
swaying	0	2	0.0
finishing	0	160	0.0
someone	6	2697	0.0022197558268590455
platform	3	47	0.06
stalls	0	1	0.0
pealing	0	1	0.0
injections	0	19	0.0
harmed	0	2	0.0
disinfecting	0	1	0.0
backpack	15	1018	0.01452081316553727
particular	0	185	0.0
effective	3	252	0.011764705882352941
praising	0	1	0.0
reach	2	505	0.0039447731755424065
bathrooms	11	732	0.014804845222072678
permanent	4	220	0.017857142857142856
tamarind	0	1	0.0
retrace	0	1	0.0
reopen	0	1	0.0
oasis	0	5	0.0
investors	0	36	0.0
secure	1	101	0.00980392156862745
exceptionally	0	5	0.0
swishing	0	1	0.0
private	4	365	0.01084010840108401
electives	0	2	0.0
amusing	0	30	0.0
sin	0	22	0.0
reel	0	2	0.0
chewing	0	25	0.0
audiovisual	0	3	0.0
understand	34	1876	0.01780104712041885
awkward	0	12	0.0
met	1	1712	5.837711617046118E-4
bust	0	2	0.0
infatuated	0	3	0.0
compartment	0	6	0.0
shaggy	0	1	0.0
canopy	0	3	0.0
hierarchy	1	48	0.02040816326530612
parachute	0	95	0.0
classics	0	25	0.0
millions	5	119	0.04032258064516129
stocks	0	22	0.0
unfamiliar	0	9	0.0
extracted	0	1	0.0
breaks	11	1436	0.007601935038009675
somewhere	0	114	0.0
disagreeable	0	1	0.0
sour	0	399	0.0
two	56	23305	0.0023971576559222636
development	5	640	0.007751937984496124
corrupts	0	1	0.0
marsh	0	3	0.0
cogitate	0	1	0.0
transport	0	112	0.0
successfully	2	93	0.021052631578947368
muscat	0	7	0.0
prate	0	1	0.0
announces	0	4	0.0
microwave	1	142	0.006993006993006993
heaven	0	42	0.0
bossing	0	1	0.0
retains	0	70	0.0
incense	0	1	0.0
region	0	192	0.0
submersible	0	2	0.0
inject	0	2	0.0
dodoes	0	1	0.0
ancient	1	125	0.007936507936507936
cleaned	3	218	0.013574660633484163
goalposts	0	1	0.0
fought	3	40	0.06976744186046512
socialize	0	43	0.0
wee	0	9	0.0
refrigeration	0	7	0.0
chorus	0	6	0.0
wales	0	12	0.0
gamblers	0	1	0.0
concession	0	1	0.0
droppings	0	1	0.0
brushing	1	84	0.011764705882352941
coworker	0	32	0.0
insulation	0	6	0.0
terrorized	0	1	0.0
entering	0	55	0.0
apropos	0	1	0.0
elopes	0	1	0.0
calligraphy	0	1	0.0
swings	0	1	0.0
church	10	516	0.019011406844106463
both	5	3880	0.001287001287001287
outs	0	4	0.0
rather	0	400	0.0
defended	0	5	0.0
elementary	15	1027	0.014395393474088292
deported	0	2	0.0
wordings	0	4	0.0
frank	0	243	0.0
eighths	0	1	0.0
increased	1	380	0.0026246719160104987
basil	0	17	0.0
meteoric	0	1	0.0
ledgers	0	1	0.0
performances	0	26	0.0
affords	0	4	0.0
confirming	0	15	0.0
scent	0	8	0.0
seasonings	0	4	0.0
crocheted	0	1	0.0
literary	0	6	0.0
backdrops	0	1	0.0
immense	0	14	0.0
header	0	1	0.0
scar	0	4	0.0
feeds	1	202	0.0049261083743842365
refit	0	3	0.0
onset	0	1	0.0
empress	1	1	0.5
impartiality	0	1	0.0
whither	0	1	0.0
neglected	0	5	0.0
subtitle	0	8	0.0
generals	0	4	0.0
achieve	6	970	0.006147540983606557
turner	0	4	0.0
uncommon	0	11	0.0
cavity	0	1	0.0
pupil	0	36	0.0
incidentally	0	5	0.0
moppet	0	2	0.0
search	4	582	0.006825938566552901
decipher	0	3	0.0
technologists	0	1	0.0
adventurers	0	2	0.0
calumnies	0	1	0.0
departure	1	226	0.004405286343612335
customs	10	400	0.024390243902439025
lockers	0	2	0.0
rude	1	223	0.004464285714285714
chop	0	16	0.0
energized	0	1	0.0
wow	3	111	0.02631578947368421
fled	0	43	0.0
those	4	2133	0.0018717828731867104
chairman	0	18	0.0
blur	0	2	0.0
sensible	0	19	0.0
pernicious	0	3	0.0
supports	1	23	0.041666666666666664
leans	0	1	0.0
unequally	0	1	0.0
rowdy	0	4	0.0
jolt	0	1	0.0
striving	0	9	0.0
turned	1	583	0.0017123287671232876
funding	0	8	0.0
reds	0	131	0.0
accordance	1	34	0.02857142857142857
asserted	0	3	0.0
saddened	1	4	0.2
prey	0	3	0.0
profession	16	288	0.05263157894736842
scissors	1	17	0.05555555555555555
her	5	11890	4.203446826397646E-4
confrontations	0	2	0.0
rigorous	0	11	0.0
emphasizes	0	5	0.0
acceptability	0	1	0.0
scale	0	56	0.0
flan	0	4	0.0
pram	0	2	0.0
earth	0	241	0.0
nimble	0	3	0.0
collectively	0	2	0.0
recognized	1	98	0.010101010101010102
gamble	0	6	0.0
routes	0	3	0.0
frequencies	0	2	0.0
importance	2	153	0.012903225806451613
marines	0	8	0.0
lucrative	0	8	0.0
depths	0	5	0.0
helpless	0	5	0.0
doctrines	0	2	0.0
breakup	0	3	0.0
longs	0	24	0.0
slows	0	1	0.0
school	81	7882	0.010172045711415296
hooligan	0	1	0.0
thriving	0	1	0.0
recuperation	0	1	0.0
prospective	0	18	0.0
cave	0	29	0.0
remarks	0	14	0.0
reinforced	0	3	0.0
altogether	0	21	0.0
contrive	0	1	0.0
werewolves	0	1	0.0
dispensers	0	1	0.0
uphill	0	2	0.0
replicate	0	1	0.0
pate	0	2	0.0
uncles	2	164	0.012048192771084338
consumed	0	6	0.0
moderator	0	1	0.0
visitors	0	112	0.0
unpleasant	0	79	0.0
fluffy	0	9	0.0
termites	0	2	0.0
bets	0	7	0.0
raves	0	2	0.0
hit	5	927	0.00536480686695279
faucet	0	6	0.0
awaked	0	2	0.0
hears	0	27	0.0
win	0	1356	0.0
topmost	0	1	0.0
gets	0	924	0.0
panicky	0	3	0.0
damned	0	2	0.0
regenerate	0	1	0.0
sit	5	1374	0.0036258158085569255
gym	16	504	0.03076923076923077
widowed	0	6	0.0
minced	0	10	0.0
deliberately	0	6	0.0
nicks	0	1	0.0
crossword	0	8	0.0
dioxide	0	3	0.0
documentation	0	39	0.0
preparing	4	1099	0.003626473254759746
calibration	0	1	0.0
completely	13	485	0.02610441767068273
jogs	0	2	0.0
swish	0	1	0.0
iced	0	11	0.0
keeping	0	158	0.0
seventeenth	0	1	0.0
decay	0	3	0.0
cologne	0	67	0.0
terrain	0	4	0.0
brings	1	227	0.0043859649122807015
sketches	0	3	0.0
endowed	0	1	0.0
celerity	0	1	0.0
occasional	0	6	0.0
welfare	1	31	0.03125
scholars	0	1	0.0
black	46	14310	0.0032042351629980497
exploring	0	21	0.0
fauna	0	8	0.0
livery	0	1	0.0
speedboat	0	2	0.0
habitation	0	3	0.0
largo	0	5	0.0
shuttle	0	94	0.0
mournful	0	1	0.0
plated	0	1	0.0
photos	4	1950	0.0020470829068577278
necessity	0	65	0.0
inestimable	0	1	0.0
pharaohs	0	3	0.0
locates	0	14	0.0
petites	0	1	0.0
approachable	0	2	0.0
supper	0	60	0.0
chew	1	240	0.004149377593360996
penes	0	1	0.0
trump	0	1	0.0
broiling	0	1	0.0
supportive	1	26	0.037037037037037035
scurf	0	5	0.0
doughnuts	0	2	0.0
deteriorates	0	29	0.0
miss	3	1135	0.0026362038664323375
mechanisms	0	2	0.0
swiped	0	3	0.0
fad	0	5	0.0
invoicing	0	3	0.0
discussing	1	48	0.02040816326530612
intern	0	52	0.0
teenaged	0	1	0.0
bullfight	0	1	0.0
whilst	0	19	0.0
overcrowding	0	1	0.0
humanities	0	1	0.0
scattered	0	12	0.0
safe	5	634	0.00782472613458529
multitasking	0	2	0.0
following	5	1176	0.004233700254022015
negotiations	3	24	0.1111111111111111
fief	0	1	0.0
weigh	1	60	0.01639344262295082
psychical	0	3	0.0
daughters	84	729	0.1033210332103321
wheelbarrow	0	2	0.0
spotted	0	10	0.0
horrendous	0	2	0.0
humbles	0	1	0.0
brutal	0	7	0.0
transit	0	8	0.0
accommodated	1	1	0.5
unable	0	106	0.0
mole	0	15	0.0
updating	0	60	0.0
magnificence	0	2	0.0
computers	32	6397	0.004977445948047908
downfall	0	4	0.0
engineering	62	738	0.0775
aroused	0	3	0.0
svelte	0	1	0.0
toke	0	22	0.0
certifications	0	57	0.0
bananas	3	981	0.003048780487804878
dermatologist	0	1	0.0
unfolding	0	4	0.0
township	0	2	0.0
extremity	0	1	0.0
phrases	3	406	0.007334963325183374
rustics	0	1	0.0
epidemics	0	1	0.0
utilities	0	30	0.0
everybody	44	1243	0.03418803418803419
wages	0	35	0.0
policewoman	0	4	0.0
suave	0	1	0.0
chrysanthemum	0	1	0.0
godfather	0	9	0.0
matins	0	1	0.0
tat	0	4	0.0
overwhelmingly	0	2	0.0
unsuccessfully	0	5	0.0
jetty	0	1	0.0
fulfilling	1	11	0.08333333333333333
dots	0	4	0.0
adds	0	67	0.0
sledding	0	2	0.0
alienation	0	2	0.0
visit	19	4574	0.004136729806226867
died	0	439	0.0
denunciations	0	3	0.0
morose	0	1	0.0
subsidy	0	1	0.0
helium	0	1	0.0
ties	0	421	0.0
racket	0	57	0.0
tether	0	3	0.0
viewpoint	0	7	0.0
precisely	0	25	0.0
singles	0	6	0.0
bonnier	0	2	0.0
popping	0	1	0.0
extraction	0	2	0.0
unprecedented	0	6	0.0
organic	0	38	0.0
ascending	0	4	0.0
out	6	11197	5.355708292421673E-4
usher	0	2	0.0
politeness	0	10	0.0
story	10	3525	0.002828854314002829
falsifications	0	1	0.0
ascendancy	0	1	0.0
retributions	0	1	0.0
nuance	0	1	0.0
supplements	0	10	0.0
kayaking	0	3	0.0
globally	0	9	0.0
wiping	0	19	0.0
excessive	0	13	0.0
equaled	0	1	0.0
fidelity	0	4	0.0
winning	0	104	0.0
majors	0	8	0.0
misanthropic	0	1	0.0
trusts	0	9	0.0
cassette	0	1	0.0
interactively	0	1	0.0
incidental	0	2	0.0
peach	0	32	0.0
stayed	1	410	0.0024330900243309003
criminally	0	1	0.0
blouses	2	199	0.009950248756218905
dignified	0	1	0.0
abused	0	11	0.0
huh	0	10	0.0
machining	0	7	0.0
winds	0	62	0.0
slanderous	0	4	0.0
modernist	0	2	0.0
activities	37	1465	0.02463382157123835
medications	1	34	0.02857142857142857
vow	0	3	0.0
squander	0	1	0.0
productions	1	21	0.045454545454545456
envy	0	35	0.0
tasting	0	17	0.0
educating	0	4	0.0
cigaret	0	2	0.0
foots	0	23	0.0
hurts	0	88	0.0
proposing	0	14	0.0
venue	0	31	0.0
thanksgiving	0	3	0.0
helplessly	0	2	0.0
reusable	0	1	0.0
muddled	0	1	0.0
hooping	0	1	0.0
vagrant	0	1	0.0
salesman	8	168	0.045454545454545456
hippies	0	2	0.0
maker	0	31	0.0
chemist	0	31	0.0
kin	0	12	0.0
tost	0	6	0.0
cheerleader	0	1	0.0
waved	0	22	0.0
revealed	0	60	0.0
investigated	0	20	0.0
distrust	0	3	0.0
standings	0	2	0.0
brushed	0	3	0.0
reluctantly	0	1	0.0
tattle	0	1	0.0
paralyzed	0	5	0.0
countable	0	3	0.0
tracts	0	4	0.0
statement	4	270	0.014598540145985401
severe	0	41	0.0
document	4	308	0.01282051282051282
longtime	0	4	0.0
muscular	0	12	0.0
truck	0	72	0.0
adult	1	95	0.010416666666666666
melancholic	0	6	0.0
leathers	0	3	0.0
sensationalism	0	1	0.0
businesses	2	91	0.021505376344086023
rheumatic	0	1	0.0
urine	0	1	0.0
attendant	33	403	0.07568807339449542
adhered	0	2	0.0
pretending	0	14	0.0
quilting	0	1	0.0
savanna	0	3	0.0
loathe	0	1	0.0
potty	0	1	0.0
skates	0	4	0.0
afterward	0	17	0.0
ancestors	0	6	0.0
taxes	2	90	0.021739130434782608
treated	0	204	0.0
fastness	0	1	0.0
fortified	0	1	0.0
rudeness	0	3	0.0
contrary	0	109	0.0
subsequently	0	8	0.0
liner	0	16	0.0
vigilance	0	4	0.0
sentimentally	0	1	0.0
spatial	0	1	0.0
speakers	0	66	0.0
undergo	0	8	0.0
remaining	0	60	0.0
opt	0	4	0.0
talkative	1	28	0.034482758620689655
protections	0	3	0.0
nominations	0	9	0.0
accolades	0	1	0.0
convention	0	5	0.0
chillies	0	2	0.0
receptions	0	2	0.0
sword	0	10	0.0
supposing	0	1	0.0
unspoken	0	3	0.0
fatuous	0	1	0.0
commodities	0	17	0.0
beets	0	4	0.0
lavender	0	8	0.0
wrists	0	2	0.0
abductor	0	1	0.0
macintosh	0	6	0.0
recruiting	4	88	0.043478260869565216
rejuvenates	0	2	0.0
freezer	0	16	0.0
stink	0	1	0.0
eaten	0	101	0.0
foodstuff	0	3	0.0
cancer	0	68	0.0
mornings	0	72	0.0
dismantled	0	1	0.0
overbooked	0	8	0.0
significantly	0	39	0.0
inflexible	0	2	0.0
reminder	0	19	0.0
certifies	0	1	0.0
impossibility	0	2	0.0
wreck	0	8	0.0
aspirins	1	9	0.1
turbine	0	7	0.0
deepest	0	7	0.0
attractive	5	231	0.0211864406779661
ninety	8	90	0.08163265306122448
winners	0	27	0.0
alarmed	0	5	0.0
lubrication	0	1	0.0
antibiotics	1	103	0.009615384615384616
folding	0	4	0.0
dim	0	7	0.0
address	104	499	0.1724709784411277
orthodontist	0	2	0.0
gauze	0	2	0.0
panda	0	33	0.0
depress	0	4	0.0
hygiene	0	23	0.0
centennial	0	1	0.0
hardy	0	13	0.0
obviousness	0	1	0.0
coils	0	1	0.0
predictable	0	11	0.0
mates	0	34	0.0
divisional	0	1	0.0
raucous	0	1	0.0
ups	0	12	0.0
assess	0	61	0.0
damp	0	3	0.0
scientifically	0	2	0.0
rose	1	420	0.0023752969121140144
rents	0	26	0.0
shellfish	0	4	0.0
thrones	0	6	0.0
restaurant	119	8026	0.014610190300798036
surface	0	69	0.0
masks	1	3	0.25
sibling	0	6	0.0
perdition	0	3	0.0
benchmark	0	2	0.0
suited	0	63	0.0
talking	1	1449	6.89655172413793E-4
enchanted	1	3	0.25
geometry	0	1	0.0
onshore	0	5	0.0
clean	10	3351	0.002975304968759298
confine	0	1	0.0
diplomats	0	2	0.0
handshaking	0	2	0.0
letters	1	134	0.007407407407407408
relate	0	54	0.0
gravity	0	1	0.0
junior	2	313	0.006349206349206349
intentional	0	6	0.0
spending	5	354	0.013927576601671309
condemned	0	8	0.0
toothbrushes	0	1	0.0
polled	0	1	0.0
driver	1	276	0.0036101083032490976
parsley	1	3	0.25
python	0	3	0.0
compel	0	4	0.0
craze	0	4	0.0
installations	1	10	0.09090909090909091
stagnant	1	7	0.125
beneficiary	0	2	0.0
foreground	0	1	0.0
reinterpret	0	1	0.0
disable	0	2	0.0
trustworthy	1	24	0.04
sitar	0	1	0.0
midst	1	28	0.034482758620689655
piggyback	0	1	0.0
regenerative	0	1	0.0
microwaved	0	1	0.0
mars	0	37	0.0
graders	0	1	0.0
unbelievable	2	112	0.017543859649122806
incalculable	0	1	0.0
optimal	0	8	0.0
unbearable	0	13	0.0
primates	0	10	0.0
unfinished	0	1	0.0
sheepskin	0	2	0.0
quotations	0	3	0.0
moll	0	1	0.0
calculators	0	2	0.0
sparks	0	6	0.0
testified	0	4	0.0
chapter	0	31	0.0
subcontractors	0	1	0.0
streak	0	2	0.0
trice	0	1	0.0
concentrates	0	5	0.0
doormen	0	1	0.0
mote	0	1	0.0
husband	63	5087	0.012233009708737865
blame	0	48	0.0
pale	0	15	0.0
sewed	0	1	0.0
sail	0	127	0.0
booklets	0	2	0.0
exceeds	0	6	0.0
brainstorming	0	14	0.0
socially	0	12	0.0
tunnels	0	1	0.0
yoke	0	3	0.0
insure	0	22	0.0
standpoint	0	15	0.0
ridiculous	0	42	0.0
melted	0	18	0.0
awhile	0	4	0.0
hated	0	38	0.0
seduce	0	3	0.0
anthologies	0	1	0.0
heartily	0	5	0.0
moons	0	2	0.0
vulgar	0	2	0.0
collocation	0	5	0.0
heads	0	34	0.0
achieved	1	141	0.007042253521126761
biochemistry	2	17	0.10526315789473684
changed	3	876	0.0034129692832764505
peppers	4	49	0.07547169811320754
monetary	0	4	0.0
hiker	0	1	0.0
scooter	0	5	0.0
override	0	2	0.0
pearls	0	2	0.0
ref	0	2	0.0
instinctive	0	2	0.0
fairy	0	186	0.0
intermediate	0	119	0.0
sequential	1	1	0.5
shattered	0	3	0.0
margarita	0	48	0.0
prawns	0	7	0.0
reversing	0	2	0.0
insensitive	0	35	0.0
manufacturer	0	27	0.0
conceptually	0	1	0.0
penetration	0	2	0.0
usages	0	1	0.0
fringes	0	1	0.0
inside	2	866	0.002304147465437788
theoretical	1	15	0.0625
lacking	0	32	0.0
wrongs	0	6	0.0
felicity	0	7	0.0
nuns	0	3	0.0
taxation	0	8	0.0
proletarian	0	1	0.0
reassuring	0	2	0.0
dusk	0	6	0.0
glowing	0	3	0.0
lounge	1	127	0.0078125
charming	1	60	0.01639344262295082
swans	0	7	0.0
subdivisions	0	1	0.0
scientists	0	32	0.0
precedent	0	4	0.0
wen	0	62	0.0
unanimous	0	3	0.0
acknowledgement	0	2	0.0
dispensable	0	1	0.0
gravely	0	2	0.0
histories	0	31	0.0
dressings	0	1	0.0
wage	1	88	0.011235955056179775
pregnant	1	220	0.004524886877828055
predator	0	1	0.0
farmer	0	106	0.0
intoxicating	0	1	0.0
canary	0	8	0.0
joystick	0	2	0.0
tinning	0	1	0.0
airtight	0	1	0.0
moderate	0	19	0.0
synthesized	0	1	0.0
pebble	0	3	0.0
rote	0	5	0.0
drove	0	87	0.0
empowered	0	1	0.0
emission	0	5	0.0
sophisticated	3	35	0.07894736842105263
loot	0	9	0.0
zoos	0	29	0.0
chatted	0	7	0.0
undulate	0	1	0.0
reciprocate	1	4	0.2
temporally	0	1	0.0
conceive	0	3	0.0
uptight	0	1	0.0
grandchildren	2	54	0.03571428571428571
burgers	0	8	0.0
kiss	1	334	0.0029850746268656717
glades	0	1	0.0
hone	0	6	0.0
spiritually	0	4	0.0
pattern	0	22	0.0
quotas	0	2	0.0
diver	0	25	0.0
fifty	112	1416	0.07329842931937172
tribulation	0	1	0.0
rules	3	555	0.005376344086021506
addressing	0	8	0.0
showing	0	200	0.0
organizational	0	31	0.0
journal	2	25	0.07407407407407407
imminent	0	1	0.0
robed	0	4	0.0
tools	0	196	0.0
cell	2	149	0.013245033112582781
refusal	0	10	0.0
adjust	0	85	0.0
equates	0	1	0.0
responded	0	50	0.0
gospel	1	51	0.019230769230769232
twentieth	0	6	0.0
favoring	0	1	0.0
flashes	0	3	0.0
worsens	0	1	0.0
blazing	0	1	0.0
delay	0	149	0.0
quotient	0	2	0.0
spare	0	185	0.0
elites	0	1	0.0
action	0	472	0.0
blanket	2	94	0.020833333333333332
ale	0	43	0.0
tsars	0	1	0.0
retinal	0	9	0.0
grips	0	1	0.0
electrically	0	1	0.0
mines	0	10	0.0
thees	0	16	0.0
consistent	1	78	0.012658227848101266
consecutive	0	8	0.0
farmers	0	23	0.0
contributes	0	3	0.0
stimulant	0	6	0.0
qualify	0	19	0.0
cruiser	0	15	0.0
pork	0	202	0.0
bad	4	2934	0.0013614703880190605
awesome	12	438	0.02666666666666667
platoon	0	3	0.0
electricians	0	1	0.0
neutral	0	31	0.0
proportionate	0	1	0.0
birds	4	2402	0.0016625103906899418
theatre	7	135	0.04929577464788732
running	29	1845	0.015474919957310566
stinks	0	1	0.0
fabulous	1	137	0.007246376811594203
pecking	0	1	0.0
firming	0	1	0.0
capably	0	1	0.0
rover	0	2	0.0
economic	1	229	0.004347826086956522
alleged	0	17	0.0
legion	0	2	0.0
sticking	0	9	0.0
sinister	0	1	0.0
hypocritically	0	1	0.0
nigh	0	27	0.0
present	4	1260	0.0031645569620253164
superiors	0	16	0.0
capacities	0	15	0.0
barker	0	1	0.0
stockings	0	11	0.0
tributary	0	1	0.0
dwarfs	0	8	0.0
prowl	0	1	0.0
guidance	0	36	0.0
tripod	0	2	0.0
pastime	0	7	0.0
shifted	0	4	0.0
configure	0	7	0.0
teared	0	1	0.0
bouts	0	2	0.0
electrician	8	50	0.13793103448275862
admitting	0	5	0.0
sponsor	0	15	0.0
interest	3	1086	0.0027548209366391185
inter	0	19	0.0
tumble	0	2	0.0
essential	13	146	0.08176100628930817
expresses	0	36	0.0
seekers	0	3	0.0
acacias	0	1	0.0
cauliflower	2	4	0.3333333333333333
windowsill	0	1	0.0
ruler	0	6	0.0
inspire	1	31	0.03125
reflexive	0	2	0.0
readings	0	8	0.0
togetherness	0	2	0.0
investment	11	305	0.03481012658227848
gathered	0	31	0.0
involving	3	61	0.046875
quake	0	3	0.0
circulate	0	1	0.0
illnesses	0	12	0.0
shaven	0	2	0.0
ores	0	1	0.0
hardware	1	45	0.021739130434782608
pumpkin	0	12	0.0
prow	0	1	0.0
debt	0	27	0.0
pedagogy	1	18	0.05263157894736842
intervenes	0	1	0.0
personalize	0	4	0.0
tribune	0	1	0.0
irrationally	0	1	0.0
shivering	0	3	0.0
planner	0	25	0.0
genes	0	6	0.0
inexperienced	0	1	0.0
citizenship	0	7	0.0
practise	1	95	0.010416666666666666
origin	0	40	0.0
grabbed	2	307	0.006472491909385114
navigation	0	19	0.0
geology	0	10	0.0
sunbathed	0	6	0.0
porter	0	13	0.0
till	1	480	0.002079002079002079
configurations	0	5	0.0
accumulated	1	13	0.07142857142857142
maceration	0	1	0.0
uninhabited	0	15	0.0
eternal	0	20	0.0
momentum	0	2	0.0
bushing	0	1	0.0
pan	0	39	0.0
standing	1	211	0.0047169811320754715
outlive	0	2	0.0
positively	0	44	0.0
dub	0	3	0.0
surrey	0	1	0.0
wearer	0	1	0.0
offensively	0	1	0.0
assessing	0	17	0.0
knuckle	0	1	0.0
rehearsal	0	5	0.0
vise	0	2	0.0
gigging	0	1	0.0
cousin	5	252	0.019455252918287938
protecting	1	25	0.038461538461538464
lesser	1	9	0.1
deviate	0	4	0.0
female	5	733	0.006775067750677507
sough	0	1	0.0
lemon	19	601	0.03064516129032258
exaggeration	0	3	0.0
early	2	842	0.002369668246445498
uniqueness	0	2	0.0
binder	0	3	0.0
realizes	0	23	0.0
immortalize	0	1	0.0
finalize	0	11	0.0
cutting	0	35	0.0
subtly	0	1	0.0
kindhearted	0	4	0.0
nascent	0	1	0.0
insufficiently	0	2	0.0
fuels	0	13	0.0
grafted	0	1	0.0
influencing	1	6	0.14285714285714285
plugs	0	1	0.0
tapes	0	10	0.0
cookie	0	11	0.0
