Correction	ErrorFrequency	Errors
allows	1	[alows]
conceited	1	[concepted]
below	16	[bellow, bellow, bellow, bellow, bellow, bellow, bellow, bellow, bellow, bellow, bellow, bellow, bellow, bellow, bellow, bellow]
motorcycle	15	[motorcicly, motocycle, motocycle, motorcicle, motocycles, motocycle, motocycle, motocycle, motorcicle, motocicle, motocicle, motocycle, motorcicle, motocycle, motoclicle, motorcicle]
distributor	1	[distribuitor]
lonely	1	[loney]
relevant	17	[relevante, relevat, revelant, relevants, relavant, revelant, relevante, revelant, relevante, relevante, relevent, relevante, relevante, relevante, rellevant, relevan, relevante]
into	3	[in to, in, inte]
cloths	1	[clotings]
problem	8	[problen, probem, proble, ploblem, problema, probelm, problemd, problema]
bottle	24	[botlle, bottles, botlle, botlle, bottler, botlle, botle, botlle, botlle, bootle, botte, botle, buttle, botlle, botlle, bootle, bootle, botlhe, botlle, botlle, botle, botlle, blottle, bootle, botle, botle]
daily	8	[diary, dayli, daly, dayli, dailly, dialy, diary, dayly]
entertainment	4	[entertainement, entretainment, enterteinment, entertainement]
anxious	11	[ansious, ancious, ancious, ancious, anxius, ancious, ansious, ansious, ancious, ansious, ancious]
schedule	9	[scheadule, sehdule, shedule, shedule, shedule, schedulle, scheadule, schudule, schedulle]
captivity	1	[captivy]
remedy	19	[remedios, remedie, remedie, remey, remedie, remediy, remedie, remedie, remedie, remedie, remedie, remedie, remedie, remedie, remedie, remedie, remedie, remedie, remedie, remedie, remedie, remedie, remedie, remedie, remedie, remedie, remedie]
nutritionist	10	[nutricionist, nutricionist, nutricionisty, nutricionist, nutricionist, nutricionist, nutricionista, nutricionist, nutricionist, nutricionist]
thoughtless	1	[thoughless]
implementation	1	[implemention, implemention]
things	24	[thinks, thinks, thinks, thinks, thinks, thank's, thinghs, thinks, tinks, thinks, thins, thingh, thinks, thinks, tings, thinks, thinks, thiks, fings, thinghs, thinks, thinks, thigs, thinks]
tigers	1	[tigres]
modules	1	[modles]
spread	1	[spred]
comprehension	2	[comprehation, compreension]
embarrassing	6	[embarassing, embarrasing, embarassing, embarassing, embarassing, embarassing, embarrasing]
overtime	1	[over time]
estate	2	[state, state]
professionals	4	[profissionals, profissionals, profissinals, proffesional]
technique	4	[techinique, techinique, nursing [[techinque, tecnic]
limited	1	[limnit]
treatment	5	[tratment, treatement, tratament, treament, treatament]
everyday	28	[averyday, erveyday, everiday, eveday, everday, every day, every day, every day, evryday, everday, everday, every day, evereday, everday, everiday, evereday, everday, everiday, evedy day, everday, every days, everday, everday, everiday, everday, everday, everday, everiday, everydays, everday, everday]
ours	1	[our's]
companions	1	[comapanhia]
temperature	9	[tempeture, temperatura, tempeture, temperatura, temputure, temperaure, temperatura, temperatura, temperatura]
feedback	1	[feedbacks]
basically	7	[basicaly, basicaly, basicaly, basicaly, basicly, bassically, basiclly]
topography	1	[topograph]
yeah	1	[yehhh]
communicate	28	[comunicate, comunicate, comunicate, comunication, comunicate, comunicate, comunicate, comunicate, comunicate, comunicated, comunicated, comunicate, comunicate, comunicate, comunicate, comunicate, comunicate, comunicate, comunicate, comunicate, comunicate, comunicate, comunicate, comunicate, comunicate, cummunicate, comunnicate, comunicate, comunicate]
comprehensive	6	[compreension, compreensive, compreensive, compreensive, comprehencive, compreensive]
governmental	1	[governamental]
year	11	[yaer, yaer, yaers, yaers, yers, years, yaer, yeah, yaer, yers, yeard]
it'll	4	[iy'll, it'ill, il'll, it i'll]
chaos	2	[caos, caos]
selling	5	[seeling, saller, seeling, seeling, seeling]
sitcoms	5	[sitcons, siticons, sitcons, sitcons, siticons, siticons]
psychologists	2	[psycologists, psicologists]
observed	1	[obseved]
contemplated	1	[contempled]
travels	1	[travelings]
disciples	1	[diciples]
pregnant	1	[pregancy]
bottom	4	[botton, to [[botton, botton, botton]
denim	2	[denin, denin]
meditation	1	[meditacion]
bureaucracy	1	[beaurocracy]
behave	1	[bahave]
glasses	2	[classes, glesses]
accordance	1	[acordance]
ravioli	1	[raviolli]
artifacts	1	[artefacts]
adventure	2	[adventeure, advanture]
cucumber	1	[cucamber]
strike	16	[striked, stike, strick, stricke, strick, stryke, stike, stike, stike, stryke, strick, stike, stricke, stike, stricke, striked]
cosmological	1	[cosmologic]
absorbed	2	[absorved, absorved]
written	10	[writed, writting, writen, writed, writen, writed, writen, writen, writen, writen]
foresee	1	[forsee]
citizen	1	[citzen]
emergencies	1	[emergences]
species	3	[especies, specie, specie, specie]
delayed	2	[delaied, deleited]
lighthouse	1	[lightouse]
learning	15	[learnig, learnig, learnig, learnig, learnig, learming, lerning, learnig, larning, learming, learnig, learming, learnig, learnin, lerning]
young	15	[youg, yong, yong, iong, yong, yong, youg, youngs, yong, yong, yong, youg, yong, woung, yong]
admit	1	[admmit]
narrow	1	[narrowm]
horrifying	1	[horriflying]
gardening	33	[gardenin, gardering, gardenning, garderning, gardining, gardinig, garding, dardening, gaderning, garderning, gradening, gardning, fardening, gardining, gerdening, gardenning, gardenig, gardenig, garning, gardering, gardenning, gardenning, gerdening, gardining, gardenning, gardenin, gardenning, gargening, gardering, gardenig, gardining, gardenning, gardenning]
stays	1	[satays]
upstairs	1	[upstair]
newspapers	1	[newpapers]
equally	1	[equaly]
garden	3	[gardem, gardn, gardem]
quickly	1	[quikly]
granny	17	[ganny, ganny, gramy, ganny, grany, ganny, grammy, granne, granne, janny, grammy, grany, grany, grany, gramy, grenny, grany, grany, grany]
girlfriends	4	[girfriends, girfriends, girlsfriend, girlfruends]
escaped	8	[scaped, scaped, scaped, scaped, scaped, scaped, scaped, scaped]
you'll	1	[you''ll]
perform	1	[perfom]
parsley	1	[parley]
adopted	1	[adoped]
fairs	1	[faires]
grandchildren	2	[grandchildre, grandchildren's]
philologist	1	[philogist]
nostalgia	1	[nostalgy]
nostalgic	1	[nostaligic]
china	1	[chine]
unhappy	2	[unhapy, unhappi]
scary	2	[scarying, sacry]
orange	21	[oragen, oranje, orage, oranger, oranje, orang, oranje, oragne, orager, orage, oreange, oranje, oranje, orage, oraange, oranje, orang, oranje, oragen, orang, oranje, oranje]
successes	1	[sucesses]
mouth	16	[mounth, muthe, mounth, mounth, mounth, mounth, mounth, month, mounth, mounth, mounth, nouse, mounth, mounth, mounth, smouth]
agriculture	2	[aquiculture, agrilcuture]
housewife	3	[hausewife, homewife, wifehouse]
cubes	1	[cubs]
linguistic	1	[linguístic]
forest	9	[florest, florest, florest, florest, florest, florest, florest, florest, florest, florest, florest]
places	2	[praces, pleaces]
valet	1	[vallet]
tactics	1	[tatics]
eggs	5	[eggees, egges, egges, egss, egss, egges]
email	5	[emaili, imail, e.mail, imail, imail]
pharmacist	8	[pharmacyst, farmacist, pharmacyst, farmacist, paharmacisty, pharmacyst, farmacist, pharmacyst]
several	4	[serveral, severeal, sevaral, severeal]
communism	1	[comunism]
scarf	3	[skarf, scart, scraf]
quarter	2	[quater, quater]
famous	1	[famouns]
valid	1	[valido]
communist	1	[comunist]
managerial	1	[managerials]
surrounded	1	[surronded]
socks	15	[sokcs, soacks, sockes, sockes, socker, socts, sockts, sicks, soks, shoks, sockers, sokets, soks, sockers, sark]
romance	1	[romace]
teenage	2	[teenager, tunage]
leaving	4	[leavying, living, [[leavin, leavining]
child	5	[chil, childer, children, chield, childreen]
addicts	1	[addictives]
precious	1	[prcious]
dirty	9	[durty, durty, durties, dity, dirtiy, durty, dirthy, durty, dirts]
bobby	1	[boby]
grateful	15	[gratefull, greatful, greatful, greatful, gratefull, greatful, gratefull, greatful, greatful, greatful, gratefull, gratefull, greatful, greatful, gratfull]
unusual	1	[unnusual]
question	1	[quastion]
administrative	7	[admistrative, adminstrative, administration, administratives, administrativa, administrance, administrance, adminstrative, administratives]
yours	5	[you, you's, yors, your, your's]
slang	1	[slangs]
forecast	4	[forescat, forcast, forecast's, forescast]
community	10	[comunity, comunity, comunity, comunity, communit, comunity, comunity, comunity, comunity, comunity, comunity, commmunity]
engineer	126	[engeneer, enginner, engneer, enginieer, enginneer, enginner, engeenir, engeneer, enginner, engeneer, enginneer, enginner, engeneer, enginner, engeneer, enginner, enggenier, enginner, enginner, engeneer, enginering, enginner, engenier, engeneer, engeneer, enginner, enginner, enginner, enginner, engeneer, enginner, enginner, enginee, engennier, engenier, enginneer, engeenir, enginner, enginner, engennier, engeneer, enginner, engenning, engeneer, enginner, engenier, enginee, engenner, engennier, engeneers, engeneer, enginner, engenner, engenier, engeneer, engenieer, egineer, engeneer, enginner, engenieer, enginner, enginner, engeneer, enginear, enginnear, enginier, engeneer, egineer, engeneer, enginner, engenier, enginner, enginner, engenier, enginner, enginner, enginner, engeneer, engeneer, enginner, enginner, enginner, engeneer, engeneer, enginner, enginner, engenier, enginner, [[egineer, enginieer, my father is [[engenner, engenieer, engineear, engenner, engeneer, enginner, engenier, enginner, enginner, enginner, engenieer, engenieer, enginner, egineer, enginner, engeneer, engeenear, enginer, engeneer, enginner, enginner, enginner, enginner, engenier, engeneer, engenieer, engeneer, engeering, enginner, enginner, enginner, enginner, engenir, engeneer, engennier, engeneer, enginner, enginner, enginner, enginner]
adult	1	[aduld]
general	2	[genneral, genereal]
chili	2	[chilli, chilli]
appointment	3	[appoitment, appoitment, apointment]
entrepreneur	1	[entrepeneur]
representative	5	[representantive, representant, representant, representant, representant]
seasons	4	[seasos, sessons, stations, seassons]
designate	2	[destinate, destinate]
pretend	1	[preten]
whisky	6	[wisk, wisky, wisky, wisky, wisk, whishy, wisk, whysky]
historical	3	[historics, historycal, hystorical]
high	28	[hight, hig, hight, hight, hight, hight, hight, hight, hight, hight, hight, hight, hig, hight, hight, higth, hight, hogh, hight, hight, higt, hight, hight, higth, hight, hight, hight, hight, hight]
very	61	[veru, a wary, vary, veary, verry, verry, verry, fery, verry, vere, verry, veri, vary, verry, vey, verey, veri, veri, ver, verry, verry, vey, vsry, vey, verry, verry, veary, verey, verry, veri, vering, veru, veru, vere, vey, ver, vwry, wery, cery, vere, veru, veru, verry, vry, vey, ver, veru, verry, veri, vere, vey, verty, veary, veary, veri, veri, vary, veruy, veru, verry, verry, vey, veru, vey, vey, ver, ver]
doors	1	[dooors]
rectangular	2	[retangular, retangular]
statically	1	[statiscally]
likewise	1	[likewike, likewike]
skyscrapers	1	[skyscrappers]
towards	2	[towars, toward]
arrives	1	[arrave]
specially	2	[speceally, specailly]
leaves	3	[leafes, leafes, leaven]
guys	6	[buys, gays, gays, gays, gys, gays]
grandchild	1	[granchield]
revision	1	[revisor]
sacrifice	1	[sacrafice]
teamwork	1	[teamworking, teamworking]
spoiled	1	[spolied]
sheriff	1	[xerif]
arrived	7	[arreved, arreved, arraived, arried, arived, arrieved, arrieved]
industry	14	[indusry, industrie, indutry, indystry, industrie, industrie, industria, indutry, indusdry, insdutry, industrie, intrusdy, indutry, instry]
exchange	1	[exchage]
continuous	5	[continous, continuos, continous, continuos, continues]
disadvantages	1	[disavantages]
singing	5	[singin, sing, sniging, signing, siging]
again	11	[againt, aigain, agair, aggain, aggain, agian, agaisn, agen, agaim, againg, egain]
celebrities	10	[celebreties, celebraties, celebraties, celebretie's, celebrites, cebrities, celebrites, celebreties, celebritries, celebraties]
approached	2	[aproched, approched]
overseas	1	[oversail]
teeth	72	[teets, thees, teeh, theeth, teef, feeth, thiess, teth, theeth, theety, teeath, theeth, theeth, theeth, teeh, teets, theeth, teeths, theeth, teety, theet, teets, theet, teetf, thetts, teets, teefh, teeths, teeh, teef, teef, teef, theeth, teefh, theets, thee, teeeth, teet, theeth, teef, teth, theeth, teeh, teeh, theed, teath, teef, theef, theeths, deeth, thees, feeth, teetch, teeths, teech, teeths, theet, teeths, teeths, teeths, teef, teef, theeth, theeth, teeths, tethes, teefh, teet, theeth, teefh, teeths, theeth, theet]
non	1	[no]
not	12	[note, not's, no, no, not's, no, no, nt, no, nopt, no, nor, nor, nor]
many	16	[any, meny, any, namy, any, any, mani, muny, any, manu, meny, meny, any, any, may, may, may, muny, maany]
nor	1	[not]
jungle	1	[hungle]
start	8	[stard, starts, stard, starst, starts, star, star, star]
now	9	[ow, nowm, know, no, nohow, know, nown, how, know]
qualities	3	[qualitys, qualitys, qualites]
satisfaction	4	[satisfacion, satisfation, satisfation, satisfation]
myself	7	[my self, mysef, muself, my self, miself, my self, my selfe]
conclusion	1	[concluction]
strict	1	[extrict]
coordinator	12	[cordinator, coordenador, cordinator, cordinator, cordinator, coodenator, coordenator, coordenator, cordinator, cordinator, coordenator, cordinator, coordenator]
kisses	3	[kisse, kissys, kissis]
firefighter	1	[firefigther]
range	1	[rage]
medals	1	[meddals]
physics	4	[phiscs, physicis, phisics, phisycs]
techniques	15	[tecnhiques, techiniques, techinics, tecniques, tchniques, tecniques, tecniques, tecniques, tecniche, technics, techiniques, tecnic, techiniques, techiniques, technnics, tecniques, technics]
escape	11	[scape, scape, scape, scape, scape, scape, escapes's, scape, scape, scape, scape]
watched	1	[wached]
delegate	1	[delagate, dalagate]
launches	1	[launchs]
computers	32	[cumputers, computes, computres, cumputers, computrs, computeres, cumputers, computeres, computeres, computres, comuters, computeres, computeres, compputers, computres, compute, cumputes, compuers, computeres, xomputers, cumputers, computres, computres, computeres, computeres, computeres, coomputers, compyters, computeres, coputers, computeres, computadores]
attitude	3	[atitude, atitude, atittude]
blanket	2	[blanked, blanquet]
probably	22	[probrably, probally, probabily, probaly, probally, probaly, probabilly, probabily, problably, problaby, probabily, probaly, problably, probabily, propably, problably, probabily, probally, problably, probabily, probally, probalby]
starting	3	[starthing, startying, shutting]
mine	1	[mim]
mind	1	[mint]
aggressive	17	[agressive, aggresive, agressive, agressive, agressive, agressive, agressive, agressive, aggressives, agressive, agressive, aggressives, agressive, aggressives, agressive, agressivo, agressive, agressive, agressive]
watches	127	[watchs, wacthes, watchs, watchs, wathes, watchs, watchs, watchs, washes, watchs, watchs, watchs, watchs, watchs, watchs, watchs, watch, watchs, watchs, watchs, washes, wathes, watchs, watchs, watchs, watchs, watchs, wacthes, wachtes, watchs, watchs, watchs, watchs, watchs, watchs, watchs, wacthes, withes, watchs, watchs, watchs, watchs, wath, watchs, watchs, wacthes, watchs, watchs, watcher, watchs, watchs, wathces, wath, watchs, watchs, watchs, whatch, waches, watchs, watchs, watchs, watchs, watchs, waches, watchs, watchs, watchs, watchs, watchs, whaches, watchs, wathches, wathches, watchs, watchs, watchs, watchs, watchs, watchs, watchs, whatches, wacthes, watchs, watchs, wathes, watces, watchs, watchs, wach, whaches, watchs, wacth, watchs, wathes, watchs, whatchs, watchs, watchs, watchs, whatchs, watchs, watchs, watchs, watchs, watchs, watchs, watcher, waches, watchs, wacthes, watchs, watchs, watchs, waches, watchs, waches, watchs, watchs, waths, watchs, watchs, warchs, watchs, watch's, watchs, wachts, watchs, watchs]
end	3	[ende, and, and]
karate	2	[karete, karatê]
launched	1	[lunched]
networking	1	[networkng]
unemployed	9	[unemployments, unemplyed, unemplyed, unemployers, unemplyed, unemplyed, unemployeds, unemployeds, unemployeds, unemployeds]
slowly	2	[slownly, lowly]
containers	1	[containners]
