Word	ErrorFrequency	CorrectFrequency	ErrorProbability
floors	0	164	0.0
encrypts	0	1	0.0
brewer	0	1	0.0
gusts	0	3	0.0
gilding	0	1	0.0
tours	0	33	0.0
root	0	29	0.0
dyes	0	3	0.0
lion	0	155	0.0
intensively	0	7	0.0
effects	1	203	0.004901960784313725
coast	0	217	0.0
exorbitant	0	1	0.0
encrusted	0	21	0.0
tart	0	8	0.0
clod	0	10	0.0
comely	0	1	0.0
typed	0	8	0.0
leapt	0	1	0.0
vastly	0	1	0.0
maids	0	4	0.0
dominated	0	17	0.0
hopefully	0	92	0.0
diarrhea	0	14	0.0
broaden	0	30	0.0
chart	0	62	0.0
toed	0	11	0.0
pandas	0	66	0.0
poverty	1	24	0.04
race	0	130	0.0
fury	0	5	0.0
feminine	0	6	0.0
nova	0	89	0.0
enhancing	0	16	0.0
campers	0	3	0.0
inbound	0	1	0.0
staples	0	4	0.0
semantics	0	1	0.0
bind	0	4	0.0
mousetrap	0	1	0.0
temple	0	30	0.0
loadable	0	1	0.0
gaze	0	4	0.0
ignored	0	15	0.0
suspend	0	3	0.0
saddle	0	2	0.0
expansion	0	24	0.0
peripheral	0	3	0.0
commonplace	0	1	0.0
quantum	0	1	0.0
galaxy	0	4	0.0
homeward	0	1	0.0
groping	0	1	0.0
alcoholism	0	1	0.0
thickened	0	1	0.0
retold	0	3	0.0
equal	0	164	0.0
antenna	0	4	0.0
specifies	0	2	0.0
affirmative	0	8	0.0
seem	1	364	0.0027397260273972603
terrified	1	129	0.007692307692307693
diagnosed	0	19	0.0
unbreakable	0	2	0.0
circa	0	3	0.0
repairs	0	75	0.0
backpacker	0	3	0.0
challenge	1	343	0.0029069767441860465
underlines	0	5	0.0
breakdown	0	7	0.0
thank	22	6689	0.003278199970198182
advocating	0	3	0.0
staircases	0	3	0.0
drown	0	10	0.0
archeology	0	2	0.0
introduction	1	143	0.006944444444444444
remote	0	62	0.0
electronically	0	1	0.0
several	0	1390	0.0
revolves	0	3	0.0
fantastic	1	827	0.0012077294685990338
weddings	0	16	0.0
liable	0	7	0.0
rock	1	2208	4.526935264825713E-4
rug	0	629	0.0
pears	0	42	0.0
incessant	0	1	0.0
babysitting	0	2	0.0
davits	0	1	0.0
ordering	0	39	0.0
familial	0	1	0.0
shafts	0	1	0.0
noun	0	1	0.0
sorted	0	21	0.0
withered	0	3	0.0
multiplying	0	1	0.0
steadier	0	1	0.0
handout	0	1	0.0
diverting	0	2	0.0
kissing	0	33	0.0
healthfully	0	1	0.0
moments	0	152	0.0
ensure	0	282	0.0
injector	0	1	0.0
glimpse	0	2	0.0
importation	0	7	0.0
aim	0	433	0.0
capitalistic	0	3	0.0
heart	0	648	0.0
doting	0	1	0.0
obscene	0	5	0.0
peppered	0	1	0.0
device	0	164	0.0
displaying	0	6	0.0
trading	0	80	0.0
interpret	0	23	0.0
digging	0	7	0.0
troublesome	0	5	0.0
preposition	0	2	0.0
hawing	0	1	0.0
blankets	0	24	0.0
souring	0	2	0.0
prettiest	0	1	0.0
layoff	0	3	0.0
impersonators	0	1	0.0
bikes	0	48	0.0
milky	0	3	0.0
buds	0	1	0.0
unwanted	0	146	0.0
buttock	0	1	0.0
temptations	0	4	0.0
commandant	0	1	0.0
shall	1	219	0.004545454545454545
disaffected	0	1	0.0
overcharge	0	1	0.0
fishy	0	1	0.0
dead	0	253	0.0
medicinal	0	5	0.0
smiled	0	19	0.0
truer	0	1	0.0
normality	0	1	0.0
advancement	0	25	0.0
consequences	0	74	0.0
archaeologists	0	1	0.0
participate	0	327	0.0
wedding	7	1559	0.004469987228607918
subconscious	0	2	0.0
din	0	4	0.0
imperial	0	1	0.0
battleground	0	1	0.0
desserts	3	116	0.025210084033613446
invited	0	689	0.0
cups	0	56	0.0
adverted	0	2	0.0
flattening	0	1	0.0
negatively	0	7	0.0
intelligence	1	100	0.009900990099009901
backfired	0	8	0.0
corrections	0	17	0.0
simpler	0	11	0.0
cleanser	0	1	0.0
outsell	0	1	0.0
colas	0	8	0.0
equation	0	2	0.0
simmered	0	1	0.0
looped	0	1	0.0
resorted	0	1	0.0
liked	0	940	0.0
inverse	0	2	0.0
betterment	0	1	0.0
ornamental	0	2	0.0
anonymous	1	21	0.045454545454545456
clear	0	507	0.0
tofu	0	10	0.0
acclaimed	0	1	0.0
thorny	0	1	0.0
generosity	0	2	0.0
supreme	0	2	0.0
fold	0	9	0.0
banking	0	75	0.0
rums	0	1	0.0
converter	0	219	0.0
yoghurts	0	4	0.0
eligible	0	74	0.0
ordered	0	520	0.0
observed	0	53	0.0
allowance	0	7	0.0
physiotherapy	0	14	0.0
repeating	0	7	0.0
neckline	0	4	0.0
lobster	0	15	0.0
strudel	0	2	0.0
guy	2	774	0.002577319587628866
showed	0	270	0.0
brittle	0	1	0.0
trickle	0	2	0.0
aquaculture	0	1	0.0
drafting	0	6	0.0
differences	1	142	0.006993006993006993
hangout	0	1	0.0
batter	0	16	0.0
pancake	0	6	0.0
describe	9	896	0.009944751381215469
dachshunds	0	1	0.0
shady	0	4	0.0
wide	0	288	0.0
exhilarating	1	1389	7.194244604316547E-4
normative	0	1	0.0
sits	0	46	0.0
contributing	0	8	0.0
marihuana	0	1	0.0
mention	0	145	0.0
inward	0	2	0.0
acquisition	0	14	0.0
revenge	0	45	0.0
ice	1	3559	2.808988764044944E-4
weather	40	6993	0.005687473339968719
incorrectly	0	3	0.0
and	111	405243	2.738347222427804E-4
hesitations	0	2	0.0
gibe	0	1	0.0
keenly	0	2	0.0
nymph	0	1	0.0
romance	1	103	0.009615384615384616
beard	0	44	0.0
perishable	0	2	0.0
concert	1	177	0.0056179775280898875
essentially	0	8	0.0
activates	0	7	0.0
claw	0	6	0.0
tendered	0	1	0.0
vanquished	0	1	0.0
license	0	105	0.0
spray	0	5	0.0
warring	0	7	0.0
ornament	0	5	0.0
exterminate	0	1	0.0
clock	8	2880	0.002770083102493075
defends	0	5	0.0
brackets	0	1	0.0
accommodate	0	18	0.0
suction	0	1	0.0
penalize	0	1	0.0
wrinkle	0	1	0.0
ether	0	1	0.0
whopping	0	1	0.0
overcoat	0	7	0.0
induce	0	2	0.0
minds	0	23	0.0
whispering	0	6	0.0
surprises	0	31	0.0
rained	0	43	0.0
tertiary	0	2	0.0
though	0	710	0.0
nominee	0	7	0.0
wring	0	3	0.0
altered	0	4	0.0
heft	0	1	0.0
confronted	0	14	0.0
medulla	0	1	0.0
persuading	0	8	0.0
coursing	0	3	0.0
dexterous	0	1	0.0
actually	5	1213	0.004105090311986864
reviving	0	1	0.0
rummage	0	1	0.0
superstitions	0	1	0.0
cent	0	48	0.0
statistics	2	87	0.02247191011235955
photographer	0	57	0.0
gangway	0	1	0.0
gods	0	14	0.0
aliens	0	30	0.0
late	0	2610	0.0
madness	0	10	0.0
enveloped	0	1	0.0
sue	0	1748	0.0
aggressiveness	0	1	0.0
happen	0	829	0.0
banging	0	3	0.0
painter	0	52	0.0
oncology	0	8	0.0
trucker	0	1	0.0
gloves	1	277	0.0035971223021582736
proof	0	101	0.0
sect	0	1	0.0
shark	0	93	0.0
employe	0	7	0.0
dock	0	13	0.0
slash	0	1	0.0
studied	4	2706	0.0014760147601476014
beginnings	0	3	0.0
villager	0	2	0.0
wave	0	107	0.0
gaming	0	8	0.0
basically	0	78	0.0
improbably	0	1	0.0
busyness	0	2	0.0
mitigation	0	3	0.0
cleaning	3	720	0.004149377593360996
activists	0	1	0.0
asserting	0	1	0.0
horrifying	0	12	0.0
happiness	4	251	0.01568627450980392
transparent	0	16	0.0
flute	1	243	0.004098360655737705
battery	1	69	0.014285714285714285
reply	2	597	0.00333889816360601
inference	0	1	0.0
blessed	0	22	0.0
windscreen	0	2	0.0
nerd	0	7	0.0
tom	0	1988	0.0
jugging	0	3	0.0
flaying	0	1	0.0
avoiding	0	58	0.0
homicide	0	3	0.0
lifetime	0	174	0.0
lie	0	226	0.0
painfully	0	1	0.0
bowler	0	1	0.0
waked	0	16	0.0
definite	0	13	0.0
drill	0	6	0.0
exhilaration	0	3	0.0
unexciting	0	3	0.0
sabotage	0	1	0.0
communicable	0	1	0.0
very	12	53175	2.2561904224716565E-4
fruitless	0	2	0.0
unveiled	0	3	0.0
blooding	0	2	0.0
temporal	0	1	0.0
bun	0	9	0.0
buccaneers	0	2	0.0
thatcher	0	7	0.0
disappear	4	53	0.07017543859649122
blockbuster	0	27	0.0
midwives	0	1	0.0
vases	0	4	0.0
dirt	0	26	0.0
resurrected	0	2	0.0
bottom	0	184	0.0
internally	0	3	0.0
consumes	0	5	0.0
lent	0	11	0.0
crowds	0	6	0.0
ifs	0	2	0.0
queen	0	71	0.0
illusions	0	2	0.0
merely	0	11	0.0
blissful	0	1	0.0
sister	8	8234	9.70638194612958E-4
ourselves	0	145	0.0
twelfth	0	5	0.0
procession	0	1	0.0
jam	0	71	0.0
picaresque	0	1	0.0
battleship	0	3	0.0
salary	3	3229	9.282178217821782E-4
ingenuous	0	2	0.0
fewest	0	2	0.0
lyrical	0	2	0.0
macaw	0	1	0.0
curricula	0	3	0.0
identification	0	35	0.0
topping	0	5	0.0
origins	0	13	0.0
sudden	0	70	0.0
yoga	0	1024	0.0
difficulties	0	256	0.0
fuzzy	0	5	0.0
alley	4	2302	0.0017346053772766695
average	1	314	0.0031746031746031746
cages	0	20	0.0
slovenliness	0	1	0.0
vascular	0	6	0.0
pocket	0	74	0.0
freshman	0	12	0.0
confirmed	0	66	0.0
contemporaneously	0	1	0.0
refusing	0	19	0.0
overcrowded	0	1	0.0
disappoint	0	49	0.0
hysterectomy	0	1	0.0
juvenile	0	31	0.0
visa	0	422	0.0
ferryboat	0	2	0.0
blames	0	3	0.0
available	2	658	0.0030303030303030303
elector	0	1	0.0
delighted	1	73	0.013513513513513514
yogurt	3	21	0.125
cocaine	0	3	0.0
violations	0	1	0.0
convergence	0	4	0.0
perplexed	0	2	0.0
subdivide	0	1	0.0
predestination	0	1	0.0
shed	0	6	0.0
opens	0	34	0.0
assists	0	6	0.0
upright	0	3	0.0
aided	0	3	0.0
manly	0	3	0.0
assaults	0	1	0.0
coffeehouse	0	1	0.0
pledge	0	8	0.0
brouhaha	0	1	0.0
spine	0	4	0.0
renal	0	1	0.0
clarinets	0	1	0.0
prep	0	4	0.0
wonted	0	3	0.0
coordinating	1	25	0.038461538461538464
evolution	0	51	0.0
philosophy	0	48	0.0
reparations	0	1	0.0
weaves	0	2	0.0
deserves	1	52	0.018867924528301886
rugs	0	52	0.0
littoral	0	1	0.0
connotes	0	1	0.0
dike	0	1	0.0
child	2	1088	0.001834862385321101
fan	0	181	0.0
forthcoming	0	4	0.0
scrutinize	0	2	0.0
scissor	0	1	0.0
awaiting	0	33	0.0
sleeve	0	44	0.0
skidded	0	2	0.0
racer	0	3	0.0
rumor	0	157	0.0
unnoticed	0	1	0.0
decide	0	756	0.0
jot	0	4	0.0
busy	11	4248	0.002582765907490021
mailed	0	2	0.0
researching	0	36	0.0
homes	0	154	0.0
sol	0	10	0.0
snub	0	1	0.0
gall	0	2	0.0
sensing	0	3	0.0
disk	0	33	0.0
visualization	0	2	0.0
ultrasonic	0	1	0.0
braked	0	2	0.0
round	0	336	0.0
concerning	0	292	0.0
rooting	0	7	0.0
boated	0	2	0.0
discourage	0	4	0.0
terrace	0	61	0.0
cushions	0	3	0.0
mans	0	28	0.0
bottles	6	10044	5.970149253731343E-4
lectures	0	35	0.0
mooring	0	3	0.0
trade	0	250	0.0
excellence	0	24	0.0
clumsy	0	3	0.0
question	2	795	0.002509410288582183
uplift	0	14	0.0
scenery	0	70	0.0
char	0	3	0.0
interrupting	0	6	0.0
weaver	0	3	0.0
countdown	0	2	0.0
collects	0	6	0.0
concealed	0	2	0.0
nationality	8	173	0.04419889502762431
rumored	0	1	0.0
fulfils	0	5	0.0
committees	0	4	0.0
pap	0	11	0.0
bringing	3	1706	0.0017554125219426564
turnaround	0	4	0.0
remarked	0	5	0.0
contract	1	914	0.001092896174863388
delinquent	0	3	0.0
bearing	0	8	0.0
triangular	0	8	0.0
plentiful	0	5	0.0
bounded	0	2	0.0
modification	0	13	0.0
poems	0	16	0.0
chairmen	0	1	0.0
grams	0	10	0.0
dos	0	170	0.0
werewolf	0	2	0.0
sicken	0	2	0.0
mammal	0	2	0.0
vendor	0	11	0.0
others	1	2099	4.761904761904762E-4
horizontally	0	1	0.0
captured	0	62	0.0
vantage	0	9	0.0
helps	0	690	0.0
innovative	0	57	0.0
allay	0	9	0.0
socialization	0	2	0.0
cork	0	1	0.0
hook	0	4	0.0
felon	0	1	0.0
dietitian	0	1	0.0
catalepsy	0	1	0.0
existential	0	4	0.0
contraband	0	1	0.0
junkie	0	2	0.0
statures	0	1	0.0
later	12	2773	0.004308797127468581
betters	0	4	0.0
advise	0	271	0.0
escapes	1	18	0.05263157894736842
transformation	0	11	0.0
biographical	0	2	0.0
repeater	0	1	0.0
fatigue	0	12	0.0
exiled	0	1	0.0
goodby	0	39	0.0
interception	0	1	0.0
defunct	0	2	0.0
wrist	0	10	0.0
afield	0	1	0.0
page	0	187	0.0
signalized	0	1	0.0
hinders	0	1	0.0
cards	0	480	0.0
interviewees	0	23	0.0
matte	0	3	0.0
appreciates	0	8	0.0
activity	0	464	0.0
struggled	0	12	0.0
articles	2	191	0.010362694300518135
doctrinal	0	1	0.0
sparsely	0	2	0.0
matriarchal	0	1	0.0
firefight	0	3	0.0
equestrian	0	2	0.0
ani	0	3	0.0
sustained	0	4	0.0
repay	0	20	0.0
transporting	0	1	0.0
vibrant	0	10	0.0
residents	0	38	0.0
disparity	0	2	0.0
filthy	1	12	0.07692307692307693
nourishing	0	1	0.0
leaning	0	18	0.0
password	0	17	0.0
sheeting	0	1	0.0
gathering	0	49	0.0
shined	0	3	0.0
interconnected	0	1	0.0
sees	0	88	0.0
melancholy	0	6	0.0
poultice	2	268	0.007407407407407408
prompted	0	5	0.0
frosty	0	6	0.0
printout	0	1	0.0
disconnected	0	1	0.0
disinfectant	0	1	0.0
animated	0	17	0.0
catalog	2	1496	0.0013351134846461949
obeying	0	1	0.0
preset	0	2	0.0
equilibrium	0	3	0.0
humid	0	13	0.0
occidental	0	3	0.0
represents	0	95	0.0
headland	0	1	0.0
access	3	205	0.014423076923076924
ironical	0	5	0.0
moms	0	5	0.0
thumbs	0	19	0.0
fleeing	0	7	0.0
obligated	0	8	0.0
gift	3	1062	0.0028169014084507044
demeanor	0	3	0.0
locally	0	12	0.0
gifting	0	4	0.0
funds	0	43	0.0
plantation	0	8	0.0
cautious	0	7	0.0
realities	0	10	0.0
shading	0	1	0.0
audible	0	2	0.0
hah	0	4	0.0
ferocious	0	5	0.0
abbot	0	1	0.0
upholstered	0	1	0.0
paragraphs	0	5	0.0
trilled	0	1	0.0
furthering	0	1	0.0
blueberries	0	3	0.0
misadventure	0	2	0.0
hippopotamuses	1	15	0.0625
workouts	0	12	0.0
atrocities	0	1	0.0
disobedience	0	2	0.0
disturbing	0	20	0.0
weathers	0	22	0.0
flowing	0	19	0.0
inspired	0	84	0.0
strawberry	2	141	0.013986013986013986
emerge	0	3	0.0
colt	0	4	0.0
target	0	257	0.0
relays	0	2	0.0
fattening	0	2	0.0
mixers	0	5	0.0
absorbs	0	3	0.0
inhale	0	2	0.0
mocked	0	1	0.0
yard	0	69	0.0
acknowledged	0	6	0.0
straighten	0	3	0.0
sarcasm	0	4	0.0
trophy	0	7	0.0
mica	0	1	0.0
radiologists	0	2	0.0
elopement	0	3	0.0
mishaps	0	1	0.0
slicing	0	1	0.0
premier	0	6	0.0
abdominal	0	1	0.0
kept	0	168	0.0
foul	0	7	0.0
radioisotopes	0	1	0.0
postulate	0	3	0.0
lama	0	22	0.0
auras	0	1	0.0
amount	0	488	0.0
governs	0	2	0.0
fruit	3	1428	0.0020964360587002098
timid	0	2	0.0
threshold	0	1	0.0
eggs	1	515	0.001937984496124031
baying	0	4	0.0
level	0	1310	0.0
bourbon	0	2	0.0
introductions	0	9	0.0
worldwide	0	75	0.0
humanoid	0	14	0.0
stopovers	0	4	0.0
birdbaths	0	2	0.0
managers	0	185	0.0
formalizing	0	1	0.0
mufflers	0	1	0.0
oranges	0	124	0.0
unorganized	0	7	0.0
worksheet	0	2	0.0
adaptability	0	3	0.0
climates	0	2	0.0
tap	0	13	0.0
guesswork	0	1	0.0
absence	0	51	0.0
scream	0	216	0.0
tho	0	21	0.0
saloon	0	10	0.0
chafing	0	2	0.0
logical	0	28	0.0
adorable	0	36	0.0
began	1	939	0.0010638297872340426
crashed	0	37	0.0
preventing	0	22	0.0
premised	0	1	0.0
archived	0	1	0.0
dive	0	668	0.0
express	0	400	0.0
blackout	0	3	0.0
sneaks	0	7	0.0
lawyers	0	27	0.0
eagerness	0	3	0.0
sauce	2	198	0.01
cosy	0	191	0.0
dyed	0	6	0.0
silhouette	0	2	0.0
churn	0	1	0.0
functionary	0	4	0.0
gadget	0	157	0.0
get	5	19948	2.505888838771112E-4
cow	0	20	0.0
disrespect	0	4	0.0
keen	0	224	0.0
endorse	0	3	0.0
castles	0	14	0.0
guts	0	2	0.0
diagnosis	0	14	0.0
solve	0	616	0.0
sterilization	0	1	0.0
wing	0	197	0.0
doctor	1	2337	4.27715996578272E-4
traditionally	0	3	0.0
clue	0	20	0.0
boarded	0	13	0.0
shrill	0	5	0.0
downed	0	6	0.0
fort	0	21	0.0
simplicity	0	9	0.0
candle	0	6	0.0
indirect	1	402	0.0024813895781637717
resentment	0	1	0.0
advising	0	7	0.0
folklore	0	2	0.0
banners	0	7	0.0
requesting	1	435	0.0022935779816513763
tale	0	102	0.0
murders	0	13	0.0
gage	0	6	0.0
fish	5	3165	0.0015772870662460567
sometimes	23	11439	0.002006630605478974
hydrology	0	1	0.0
transported	0	3	0.0
whatsoever	0	5	0.0
hiding	1	27	0.03571428571428571
cumin	0	1	0.0
vitriol	0	1	0.0
valid	0	56	0.0
nowhere	0	34	0.0
beauty	0	276	0.0
counterparts	0	2	0.0
exemplifying	0	1	0.0
invoke	0	1	0.0
appetite	0	21	0.0
error	0	25	0.0
blueberry	0	5	0.0
rustic	0	228	0.0
disorderly	0	3	0.0
reunite	0	1	0.0
frequented	0	2	0.0
spells	0	8	0.0
globe	0	19	0.0
perfectionism	0	2	0.0
priory	0	2	0.0
overlong	0	2	0.0
misconduct	0	2	0.0
alone	2	1491	0.0013395847287340924
reschedule	2	266	0.007462686567164179
margin	0	13	0.0
advisement	0	2	0.0
foregone	0	1	0.0
leaked	0	11	0.0
colonial	0	114	0.0
curved	0	60	0.0
nominees	0	19	0.0
mommy	2	28	0.06666666666666667
attentions	0	10	0.0
rekindled	0	1	0.0
directed	0	103	0.0
outraged	0	5	0.0
backgrounds	0	7	0.0
sideways	0	1	0.0
attacker	0	5	0.0
harmonized	0	1	0.0
bait	0	3	0.0
impression	0	198	0.0
sandal	0	27	0.0
formation	0	109	0.0
bibliographical	0	1	0.0
tsunamis	0	52	0.0
ambrosia	0	1	0.0
inclusion	0	2	0.0
crucifixion	0	1	0.0
publisher	0	16	0.0
dries	0	1	0.0
abductions	0	1	0.0
anythings	0	19	0.0
tablet	0	43	0.0
mystical	0	18	0.0
benefit	1	546	0.0018281535648994515
entrepreneur	0	24	0.0
wacky	0	1	0.0
shipped	0	13	0.0
specious	0	1	0.0
grapefruit	0	4	0.0
rinse	0	6	0.0
dissolved	0	4	0.0
hyperventilating	0	1	0.0
imperfect	0	1	0.0
normalcy	0	1	0.0
violin	0	318	0.0
channels	1	36	0.02702702702702703
projecting	0	3	0.0
expression	0	43	0.0
pornographic	0	22	0.0
courtyards	0	1	0.0
credential	0	12	0.0
weds	0	1	0.0
relatively	0	33	0.0
diseased	0	3	0.0
wore	0	179	0.0
insertion	0	1	0.0
tusks	0	1	0.0
modifications	0	10	0.0
elderly	0	169	0.0
marketers	0	1	0.0
sealing	1	1	0.5
sources	0	44	0.0
furry	0	2	0.0
quakes	0	1	0.0
truthfully	0	2	0.0
despaired	0	2	0.0
leftovers	0	4	0.0
mugged	0	2	0.0
marble	0	50	0.0
undersea	0	1	0.0
witty	0	8	0.0
fragility	0	1	0.0
assessment	0	26	0.0
fiber	0	9	0.0
charged	0	52	0.0
northeast	0	30	0.0
hillbilly	0	1	0.0
purchase	1	530	0.0018832391713747645
pigs	0	12	0.0
melting	0	12	0.0
burglar	0	41	0.0
switches	0	8	0.0
indoor	0	232	0.0
performing	0	29	0.0
breathtaking	0	44	0.0
twice	2	2989	6.686726847208291E-4
points	4	6338	6.30715862503942E-4
finely	0	2	0.0
hence	0	38	0.0
disinter	0	1	0.0
contradicted	0	1	0.0
reception	0	60	0.0
driven	0	16	0.0
contamination	0	2	0.0
midnight	0	141	0.0
martini	0	15	0.0
glue	0	3	0.0
integrate	0	26	0.0
trust	0	300	0.0
northernmost	0	1	0.0
operational	0	31	0.0
patio	0	12	0.0
ninetieth	0	1	0.0
worm	0	23	0.0
intuit	0	2	0.0
mister	0	69	0.0
precious	0	63	0.0
healer	0	1	0.0
briefed	0	1	0.0
peers	0	10	0.0
reinforcements	0	1	0.0
ineffective	0	1	0.0
attractiveness	0	1	0.0
chopping	0	10	0.0
secondly	0	711	0.0
nose	8	1796	0.004434589800443459
tendency	0	22	0.0
nominal	0	2	0.0
judgments	0	6	0.0
retailing	0	2	0.0
homepages	0	1	0.0
perspectives	0	11	0.0
advisories	0	4	0.0
kerosene	0	1	0.0
overhead	0	12	0.0
merriest	0	2	0.0
delve	0	4	0.0
glamor	0	8	0.0
forgets	0	21	0.0
substation	0	1	0.0
motels	0	1	0.0
dictate	0	1	0.0
obscure	0	6	0.0
frozen	0	30	0.0
sear	0	1	0.0
liege	0	3	0.0
tangy	0	1	0.0
potent	0	2	0.0
deeds	0	5	0.0
cheaper	0	616	0.0
polytechnic	1	8	0.1111111111111111
unlocked	0	11	0.0
developments	1	19	0.05
tend	0	106	0.0
dedication	0	63	0.0
constituted	0	7	0.0
scuttle	0	1	0.0
reasoned	0	2	0.0
ostentatious	0	1	0.0
blowout	0	1	0.0
fundamentally	0	1	0.0
denote	0	2	0.0
sadness	0	59	0.0
can	12	56900	2.1085184143941523E-4
unsatisfactory	0	7	0.0
lodge	0	64	0.0
overthrow	0	4	0.0
amputated	0	1	0.0
mustard	2	309	0.006430868167202572
wholesalers	0	3	0.0
savior	0	5	0.0
roaches	0	1	0.0
popular	2	1641	0.0012172854534388314
mesa	0	2	0.0
custody	0	22	0.0
toady	0	1	0.0
intercom	0	2	0.0
typical	2	133	0.014814814814814815
slower	0	12	0.0
infringement	0	1	0.0
scruffy	1	27	0.03571428571428571
appeared	0	122	0.0
newscasters	0	4	0.0
particles	0	2	0.0
rituals	0	3	0.0
sames	0	4	0.0
imagined	1	32	0.030303030303030304
social	0	973	0.0
destiny	0	37	0.0
curs	0	3	0.0
congressional	0	1	0.0
barrios	0	2	0.0
true	1	1593	6.273525721455458E-4
demanding	0	41	0.0
beetle	0	4	0.0
stepson	0	7	0.0
pizzeria	0	14	0.0
clarinet	0	18	0.0
committed	3	118	0.024793388429752067
drilling	0	14	0.0
scenarios	0	3	0.0
firth	0	13	0.0
nays	0	2	0.0
sandwich	1	197	0.005050505050505051
oversee	0	6	0.0
operators	0	19	0.0
householders	0	1	0.0
windmills	0	1	0.0
enchiladas	0	11	0.0
intrigued	0	14	0.0
worthless	0	2	0.0
snatching	0	1	0.0
unidentified	0	5	0.0
arms	0	409	0.0
forfeits	0	1	0.0
padding	0	1	0.0
pronouncement	0	1	0.0
joying	0	4	0.0
zero	1	223	0.004464285714285714
urges	0	3	0.0
soldiers	0	30	0.0
rendered	0	3	0.0
bursted	0	1	0.0
echoes	0	1	0.0
synonymous	0	3	0.0
roger	0	95	0.0
troublemakers	0	3	0.0
resource	1	112	0.008849557522123894
mesas	0	3	0.0
filial	0	3	0.0
compounding	0	1	0.0
gourmet	0	9	0.0
ogre	0	2	0.0
warehousing	0	2	0.0
coughed	0	7	0.0
airfare	0	3	0.0
stimulation	0	2	0.0
thieve	0	25	0.0
washes	1	247	0.004032258064516129
formally	0	16	0.0
footsteps	0	3	0.0
implicate	0	1	0.0
skateboarder	0	5	0.0
watercolors	0	2	0.0
perfumery	0	1	0.0
leaking	0	171	0.0
financial	2	820	0.0024330900243309003
alias	0	1	0.0
infotainment	0	2	0.0
knee	0	62	0.0
vacating	0	1	0.0
scholar	0	8	0.0
swallow	0	8	0.0
translators	0	78	0.0
conducts	0	19	0.0
neoclassic	0	1	0.0
underdone	0	2	0.0
deafening	0	1	0.0
exams	0	161	0.0
restorer	0	1	0.0
expressed	0	43	0.0
connectivity	0	1	0.0
unethical	0	4	0.0
dialogues	0	8	0.0
ting	0	29	0.0
dictates	0	1	0.0
selves	0	4	0.0
cauldron	0	2	0.0
utilizes	0	1	0.0
sets	1	1714	5.830903790087463E-4
logos	0	12	0.0
discrimination	10	3747	0.002661698163428267
directions	0	50	0.0
believes	0	34	0.0
surfs	1	57	0.017241379310344827
resume	1	729	0.0013698630136986301
matchmaking	0	1	0.0
illustrated	0	5	0.0
shadows	0	10	0.0
sere	0	1	0.0
painful	1	29	0.03333333333333333
exportation	0	10	0.0
kindred	0	1	0.0
rapier	0	1	0.0
scripture	0	3	0.0
esteems	0	1	0.0
holed	0	1	0.0
cider	0	1	0.0
blade	0	7	0.0
shining	0	44	0.0
anniversary	2	46	0.041666666666666664
fingernails	0	1	0.0
adepts	0	1	0.0
dominant	0	6	0.0
muffin	0	1	0.0
paraplegic	0	1	0.0
frequently	11	139	0.07333333333333333
interspersed	0	2	0.0
clerical	0	8	0.0
frequent	1	48	0.02040816326530612
casualties	0	2	0.0
pseudo	0	1	0.0
labeling	0	1	0.0
rant	0	1	0.0
pope	0	10	0.0
embroidering	0	1	0.0
past	1	1478	6.76132521974307E-4
trades	0	3	0.0
sportswear	0	11	0.0
hybrid	0	5	0.0
hart	0	18	0.0
considered	4	476	0.008333333333333333
vegetarian	0	59	0.0
irretrievable	0	1	0.0
vibrates	0	1	0.0
avoids	0	10	0.0
linking	0	9	0.0
dwarf	0	5	0.0
chromed	0	1	0.0
feeder	0	4	0.0
pairs	0	48	0.0
goggles	0	2	0.0
caps	0	121	0.0
footwear	1	25	0.038461538461538464
stalker	0	1	0.0
reparation	0	4	0.0
rook	0	1	0.0
place	5	5371	9.300595238095238E-4
insulted	0	3	0.0
trooper	0	1	0.0
polyesters	0	1	0.0
hazy	0	1	0.0
leaving	0	330	0.0
wiling	0	1	0.0
referenced	0	1	0.0
money	3	5009	5.985634477254589E-4
chaotic	0	9	0.0
nine	5	2035	0.0024509803921568627
sunk	0	7	0.0
heat	0	106	0.0
astonishment	0	4	0.0
laundered	0	1	0.0
tested	0	30	0.0
ski	0	91	0.0
sating	0	2	0.0
difficulty	0	135	0.0
parted	0	4	0.0
dynamism	0	2	0.0
dispositions	0	1	0.0
layouts	0	1	0.0
misses	0	21	0.0
abstraction	0	1	0.0
investigators	0	6	0.0
maidens	0	1	0.0
wood	0	428	0.0
espresso	1	26	0.037037037037037035
blooded	0	1	0.0
prompting	0	1	0.0
requires	2	157	0.012578616352201259
houses	0	308	0.0
granny	9	3069	0.0029239766081871343
erect	0	1	0.0
defected	0	1	0.0
retiree	0	5	0.0
sweetly	0	6	0.0
disjointing	0	1	0.0
vital	0	31	0.0
acutes	0	1	0.0
attaching	0	12	0.0
offshore	0	28	0.0
abruptly	0	5	0.0
storefronts	0	1	0.0
distributor	0	8	0.0
errors	0	27	0.0
supplementary	0	3	0.0
cutest	0	5	0.0
nominated	0	97	0.0
hostile	0	19	0.0
citing	0	4	0.0
minaret	0	1	0.0
jingles	0	1	0.0
unjustly	0	1	0.0
simpleton	0	1	0.0
caretaker	0	43	0.0
curses	0	8	0.0
pudding	0	18	0.0
