sentiment,sentiment_score,tweet_text
trust,3.397,Join in solidarity with those protesting white supremacy police brutality We will kneel on Friday June 5 for 8 min 46 second exactly how long a police officer kneeled on George Floyds neck on the green outside of Presbyterian Hospital whitecoats4blacklives
sadness,2.3280000000000003,The problem with All LIVES MATTER is that only BLACK PEOPLE seem to realize that So until other group of people stop killing BLACK PEOPLE WE BLACK PEOPLE will focus on the fact that BLACK LIVES MATTER
disgust,2.406,I wake up angry every fucking day I am so sick of this shit all life CANT matter until BLACK LIVES MATTER what is it going to take for yall racist as pig and piglet to understand that
sadness,5.742000000000001,JVTDJeff Van Tone Deaf Black people are dying and email this to South Jersey Our city are rallying and mourning and grieving but Mr Undying Support cant issue a statement about GeorgeFloyd and police brutality A complete lack of leadership
fear,1.5619999999999998,For our because a little bit of traffic disruption isnt the problem Theres other road they can go around I spoke to Fredericksburgarea athlete and coach who have attended local protest over the death of George Floyd
trust,1.625,Im bothered by the disparity of coverage for George Floyd and Breonna Taylor She wa innocent She wa a VICTIM Her Life Matters
joy,2.016,My family favorite book I love this so much RacialJustice BlackLivesMatter GeorgeFloyd
trust,0.477,Hes posting Black Lives Matter
trust,1.464,All life dont matter until black life matter This doesnt mean black life matter more than any other life but they dont matter le than any other life either My skin color doesnt make me a threat My skin color doesnt make me le worthy than a white man
trust,1.008,Out here BlackLivesMatter Philly – at Center City
trust,0.8440000000000001,Happening now At the request of Senators some kneeling hold moment of silence to honor life of GeorgeFloyd for 8 min 46 sec NexstarDC
fear,2.806,Its interesting to see activist like and push to have Breonna Taylors name in conversation She wa shot in her home by police in March but her death ha been far le high profile than George Floyd
surprise,1.101,The different reaction to Breonna Taylors death and George Floyds probably ha a lot to do with the video and the fact Coronavirus wa first dominating news in March Hiwever hard not to wonder what role her gender played here
fear,0.962,Before COVID19 could georgefloyd wa killed due to PoliceBrutality under the knee of an officer
trust,1.235,I love that José Andres didnt board up any of his restaurant Also love this new piece by Louie Wri on the window of paintthestorefronts dc BlackLivesMatter streetart – at Jaleo
trust,1.415,Protesters hold sign that rea Tongue sticking out cheeky playful or blowing a raspberry Black Lives Matter Silence Enabling Change is not an option George Floyd Breonna Taylor Ahmaud Arbery GeorgeFloydProtest
fear,1.25,Join the TONIGHT a we discus the public health impact of police brutality on the AfricanAmerican community blacklivesmatter NMATalks
trust,2.7760000000000002,Just how Im feeling Feel free to share if youd like WeNotMe CommunityStrongerTogether ICantBreath BlackLivesMatter BLM RightandWrong GoodvsEvil Philly JusticeforGeorgeFloyd justiceforahmaud justiceforbreonnataylor justiceforall JUSTICE
trust,1.79,Everyone come out and support No justice no peace BlackLivesMatter
trust,1.633,VIDEO — Monday chemical WERE used against peaceful protester outside the White House This wa real This can not be relitigated They pushed me and shot me in the face GeorgeFloyd
sadness,2.0580000000000003,i am worried that history will repeat itself they charged all officer who brutalized rodney king they were all found not guilty they charged all officer who murdered amadou diallo they were all acquitted the list go on justice for george floyd doesnt stop at charge
trust,0.477,phillyprotest phillyprotests BlacklivesMatter BlackLivesMatterphilly
trust,1.523,PGCC President Dr Charlene M Dukes pen powerful statement on the death of George Floyd Ahmaud Arbery Breonna Taylor and the state of our country Read full statement gt – at Prince Georges Community College
trust,1.5160000000000002,Last night diein of more than 10000 protestors in front the Trump Hotel and the office of We only grew throughout the evening despite Trumps threat of martial law on u and all US resident BlackLivesMatter DCProtests
trust,0.797,Recognizing that while saying black life matter that that mean that black trans life matter black queer life matter black chrildrens life matter black woman life matter black men life matter ALL BLACK LIVES MATTER Dont forget it
trust,0.7269999999999999,Last night on 16th St in front of the White House hundred of protestors sang Lean On Me GeorgeFloyd BlackLivesMatterDC GeorgeFloydProtests
joy,0.7809999999999999,Screen recording from DC protest last night The constitution is beautiful until I realized who the fuck is ‘we the people and wasnt I included BLUEFALL BlackLivesMatter
fear,0.9640000000000001,These image are from the march in Philly on Monday before the police took their opportunity and fired tear gas and rubber bullet at protester cornered on the highway These are the image I want to remember from that day phillyprotest BlackLivesMatter
trust,2.1020000000000003,Hey AcademicTwitter I got word from someone in West Chester that the National Guard ha posted up at West Chester University Can we put some pressure on WCU right now phillyprotest BlackLivesMatter
anger,0.485,Being annoyed that the BlackLivesMatter movement is all over your TL say something about you
trust,1.71,According to Mayor Michael Helfrich a York City Police Officer is accused of being involved in recreation of George Floyds public murder Ill be talking to Mayor Helfrich about it in 45 min Ill have the full story at 4 amp 5 on News
trust,1.719,SOCIETY OUT NOW ALL PLATFORMS my guy and Jasai PRO Sadness By ME Check US Out a MESSAGE LISTEN LISTEN LISTEN SUPPORT SUPPORT SUPPORT Much LOVE to Everyone on OUR SIDE blacklifematters justice GeorgeFloyd blm
fear,0.7190000000000001,See Us Hear Us Fight with Us BlackLivesMatter amplifymelanatedvoices
sadness,0.585,DC PUBLIC SAFETY UPDATE WITH Let the lie begin DefundThePolice DCProtests DCProtest BlackLivesMatterDC BlackLivesMatter
trust,0.523,Powerful rap performed by this 10 year old demonstrator MontcoPA FIREJOEGALE blacklivesmatter
trust,0.961,Hes literally handcuffed Face down Zero threat If stuff like this doesnt get you to understand these protest nothing will BlackLivesMatter NoJusticeNoPeace
trust,3.579,Joining local advocacy group to call on police law enforcement to protect protestors from COVID19 including not using tear gas mace wearing mask and kettling other confinement tactic JusticeForGeorgeFloyd BlackLivesMatter 8CantWait
sadness,1.109,I discus the GeorgeFloyd murder and also share my experience on being a black man in America I also explain why I dont need Sports to come back right away This episode is worth a listen if youre open to it
joy,1.589,It is astounding to see white pastor I know just hover over and miss the mark For Christs sake we know the world need prayer I see yalls fb live video We need you to say that Black Lives Matter and live it out
trust,3.18,This is what the medium isnt showing you peaceful communitybased protest spreading love and awareness If you live in Carroll County please stop by the Westminster Library on Main Street from 3pm to sundown to show your support andor bring donation BlackLivesMatter
sadness,1.0,Lincoln Memorial — Yall Not Tired Yet Gone Saturday on the Left Today Thursday on the Right GeorgeFloyd
fear,0.917,BE THE CHANGE FIGHT FOR WHATS RIGHT BLACK LIVES MATTER TOGETHER
trust,0.477,Client work Get into the deep wave hair by Photography by of Hair Model nweworldwide darkmelanin BlackLivesMatter
trust,0.8440000000000001,Marchers stop for 846 of silence in front of the TenleyFriendship library in honor of GeorgeFloyd in DC – at TenleyFriendship Neighborhood Library
trust,2.227,A snapshot of whats going on currently in my birthstate and my town I grew up in of Old Bridge New Jersey USA My father sent these to me a he wa headed out to work Told me he wa very proud to witness this — have at it GeorgeFloyd JerseyStrong
trust,0.477,Twitter is slowly clearing so i just wanted to remind you all that Black Lives Matter
trust,0.961,Old Bridge march wa way bigger than I thought itd be BlackLivesMatter – at Old Bridge Police Department
trust,2.884,doe not represent the majority Commissioners county government or the vast majority of MontcoPA citizen Elected official have a higher standard in speech to the community we serve BlackLivesMatter
trust,1.962,Falls Church teen organized a Black Lives Matter Unity Walk in the neighborhood around West End Park Thousands showed up for the walk BLM GeorgeFloydProtests
sadness,0.8280000000000001,Quite a different scene at the LincolnMemorial right now Just a handful of National Guardsmen from DC sitting around A young black man holding a sign When doe theour American Dream begin Last night No arrest in Washington BlackLivesMatterDC GeorgeFloyd DCProtests – at Lincoln Memorial
