tweet_created_dt,tweet_text,final_tweet_text,sentiment,sentiment_count,sentiment_score
2020-06-05 22:17:51,"I enjoy a good troll a much a the next person, but renaming Penn. Ave. to Black Lives Matter Pl. should not be mistaken for action. D.C. is not doing nearly enough to fight force harming black resident gentrification, policing, low wages. See Black in Place by","['i', 'enjoy', 'a', 'good', 'troll', 'as', 'much', 'as', 'the', 'next', 'person', 'but', 'renaming', 'rename', 'penn.', 'ave.', 'to', 'black', 'lives', 'matter', 'pl.', 'should', 'not', 'be', 'mistaken', 'for', 'action', 'd.c.', 'is', 'be', 'not', 'doing', 'do', 'nearly', 'enough', 'to', 'fight', 'forces', 'force', 'harming', 'harm', 'black', 'residents', 'resident', 'gentrification', 'policing', 'low', 'wages', 'wage', 'see', 'black', 'in', 'place', 'by']",fear,5.0,2.4070000000000005
2020-06-05 22:18:26,"At 545pm in DC, nearly 20 church along 16th St NW rang their bell in unison for 8 minute and 46 second while neighbor took a knee. People were still, car honked in support, and I cried into my face mask on the side of the road. #dcprotest #blacklivesmatter","['at', '545', 'pm', 'in', 'dc', 'nearly', '20', 'churches', 'church', 'along', '16th', 'st', 'nw', 'rang', 'ring', 'their', 'they', 'bells', 'bell', 'in', 'unison', 'for', '8', 'minutes', 'minute', 'and', '46', 'seconds', 'while', 'neighbors', 'neighbor', 'took', 'take', 'a', 'knee', 'people', 'were', 'be', 'still', 'cars', 'car', 'honked', 'honk', 'in', 'support', 'and', 'i', 'cried', 'cry', 'into', 'my', 'face', 'mask', 'on', 'the', 'side', 'of', 'the', 'road', '#dcprotest', 'blacklivesmatter']",sadness,2.0,1.469
2020-06-05 22:18:55,BLACK LIVES MATTER ORGANIZED BY STUDENTS. CVILLE SHOWED UP FOR #BLMprotest,"['black', 'lives', 'life', 'matter', 'organized', 'organize', 'by', 'students', 'student', 'cville', 'showed', 'show', 'up', 'for', 'blmprotest']",trust,2.0,0.8290000000000001
2020-06-05 22:19:04,"All races, age and music. Getting ready for Peace and Memorial Rally for George Floyd in Hampton! #13NewsNow thank you","['all', 'races', 'race', 'ages', 'age', 'and', 'music', 'getting', 'get', 'ready', 'for', 'peace', 'and', 'memorial', 'rally', 'for', 'george', 'floyd', 'in', 'hampton', '13', 'new', 's', ""'s"", 'now', 'thank', 'you']",joy,2.0,1.1070000000000002
2020-06-05 22:20:28,This is what #BlackLivesMatter plaza look like from above. #blm #georgefloyd #WashingtonDC,"['this', 'is', 'be', 'what', 'blacklives', 'matter', 'plaza', 'looks', 'look', 'like', 'from', 'above', '#blm', '#georgefloyd', 'washingtondc']",trust,2.0,0.9610000000000001
2020-06-05 22:35:45,"it is all about him and his imagined greatness. Even the ghost of George Floyd agrees, apparently. it is hard to imagine the lack empathy, judgment and reality testing that could make him to think these comment are appropriate #TrumpPressConference","['it', 'is', 'be', 'all', 'about', 'him', 'he', 'and', 'his', 'he', 'imagined', 'imagine', 'greatness', 'even', 'the', 'ghost', 'of', 'george', 'floyd', 'agrees', 'agree', 'apparently', 'it', 'is', 'be', 'hard', 'to', 'imagine', 'the', 'lack', 'empathy', 'judgment', 'and', 'reality', 'testing', 'that', 'could', 'make', 'him', 'he', 'to', 'think', 'these', 'comments', 'comment', 'are', 'be', 'appropriate', 'trumppressconference']",trust,2.0,1.024
2020-06-05 22:38:20,"Today, across #UnitedStatesofAmerica #Baltimore nan #BaltimoreFieldHospital healthcare worker kneeled 8minutes;46seconds June 5th for #GeorgeFloyd #BreonnaTaylor nan too many lost precious life #WhiteCoatsForBlackLives #BlackLivesMatter – at Baltimore Convention Center","['today', 'across', 'unitedstatesofamerica', 'baltimore', 'nan', 'baltimorefieldhospital', 'healthcare', 'workers', 'worker', 'kneeled', 'kneel', '8', 'minutes', 'minute', '46', 'seconds', 'june', '5th', 'for', 'georgefloyd', 'breonna', 'taylor', 'nan', 'too', 'many', 'lost', 'lose', 'precious', 'lives', 'life', 'whitecoatsforblacklives', 'blacklives', 'matter', 'at', 'baltimore', 'convention', 'center']",sadness,2.0,1.134
2020-06-05 22:39:10,black life matter plaza nw,"['black', 'lives', 'life', 'matter', 'plaza', 'nw']",trust,1.0,0.47700000000000004
2020-06-05 22:46:42,16th Street in DC. Black Lives Matter.,"['16th', 'street', 'in', 'dc', 'black', 'lives', 'matter']",trust,1.0,0.47700000000000004
2020-06-05 22:48:35,"People lined 16th, car honked a they passed; at 545 bell rang at everyone wa quiet and kneeled for 8minutes bell rang from the church belfry at the end, people stood, began to clap, dog barked #blacklivesmatter #foundryumc #dcprotests #sacredresistance","['people', 'lined', 'line', '16th', 'cars', 'car', 'honked', 'honk', 'as', 'they', 'passed', 'pass', 'at', '545', 'bells', 'bell', 'rang', 'ring', 'at', 'everyone', 'was', 'be', 'quiet', 'and', 'kneeled', 'kneel', 'for', '8', 'minutes', 'minute', 'bells', 'bell', 'rang', 'ring', 'from', 'the', 'church', 'belfry', 'at', 'the', 'end', 'people', 'stood', 'stand', 'began', 'begin', 'to', 'clap', 'dogs', 'dog', 'barked', 'bark', 'blacklivesmatter', '#foundryumc', '#dcprotests', '#dcprotest', '#sacredresistance']",trust,2.0,0.8360000000000001
2020-06-05 22:52:34,Sale movilización de la Plaza de la Libertad rumbo al Capitolio. La consigna detener la brutalidad policial. #BlackLivesMatter – at Freedom Plaza,"['sale', 'movilización', 'de', 'la', 'plaza', 'de', 'la', 'libertad', 'rumbo', 'al', 'capitolio', 'la', 'consigna', 'detener', 'la', 'brutalidad', 'policial', 'blacklivesmatter', 'at', 'freedom', 'plaza']",trust,1.0,0.742
2020-06-05 23:00:39,Said it earlier & i am gonna say it again this family is the best. #blacklivesmatter,"['said', 'it', 'earlier', '&', 'i', 'am', 'be', 'gon', 'go', 'na', 'to', 'say', 'it', 'again', 'this', 'family', 'is', 'be', 'the', 'best', '#blacklivesmatter']",joy,1.0,0.5
2020-06-05 23:14:45,"Hundreds of citizen gathered to March for George Floyd nan Breonna Taylor Friday, June 5, 2020 in Wilmington Delaware. | | #djimavicair2 – at Leonard L. Williams Justice Center","['hundreds', 'hundred', 'of', 'citizens', 'citizen', 'gathered', 'gather', 'to', 'march', 'for', 'george', 'floyd', 'nan', 'breonna', 'taylor', 'friday', 'june', '5', '2020', 'in', 'wilmington', 'delaware', 'djimavicair2', 'at', 'leonard', 'l.', 'williams', 'justice', 'center']",trust,2.0,1.242
2020-06-05 23:15:19,"So much love today, y'all. Thank you. Check me out http//kayemjay6.com Check out my nonprofit art gallery http//CHACC.org Thank you #BlackLivesMatter","['so', 'much', 'love', 'today', ""y'all"", 'thank', 'you', 'check', 'me', 'i', 'out', 'http//kayemjay6.com', 'check', 'out', 'my', 'nonprofit', 'art', 'gallery', 'http//chacc.org', 'thank', 'you', 'blacklivesmatter']",joy,2.0,1.0619999999999998
2020-06-05 23:15:39,"Hundreds of citizen gathered to March for George Floyd nan Breonna Taylor Friday, June 5, 2020 in Wilmington Delaware. | #wilmde – at Leonard L. Williams Justice Center","['hundreds', 'hundred', 'of', 'citizens', 'citizen', 'gathered', 'gather', 'to', 'march', 'for', 'george', 'floyd', 'nan', 'breonna', 'taylor', 'friday', 'june', '5', '2020', 'in', 'wilmington', 'delaware', 'wilmde', 'at', 'leonard', 'l.', 'williams', 'justice', 'center']",trust,2.0,1.242
2020-06-05 23:19:27,"Hey, hey, ho, ho, killer cop have got to go, people at the Trump Hotel. #BlackLivesMatter. – at Trump registered International Hotel Washington, D.C.","['hey', 'hey', 'ho', 'ho', 'killer', 'cops', 'cop', 'have', 'got', 'get', 'to', 'go', 'people', 'at', 'the', 'trump', 'hotel', 'blacklivesmatter.', 'at', 'trump', 'registered', 'register', 'international', 'hotel', 'washington', 'd.c.']",surprise,1.0,0.49200000000000005
2020-06-05 23:19:58,He ha tweet and hide afraid & alone behind a fence She ha paint and stand with the people on a plaza #ImwithHer because #BlackLivesMatter,"['he', 'has', 'have', 'tweets', 'tweet', 'and', 'hides', 'hide', 'afraid', '&', 'alone', 'behind', 'a', 'fence', 'she', 'has', 'have', 'paint', 'and', 'stands', 'stand', 'with', 'the', 'people', 'on', 'a', 'plaza', 'imwith', 'her', 'she', 'because', 'blacklives', 'matter']",fear,2.0,1.141
2020-06-05 23:24:26,I wonder how this look from inside Marine One? Please tweet a selfie would you? Thanks. #BlackLivesMatter #DCstatehood,"['i', 'wonder', 'how', 'this', 'looks', 'look', 'from', 'inside', 'marine', 'one', 'please', 'tweet', 'a', 'selfie', 'would', 'you', 'thanks', 'blacklives', 'matter', 'dcstatehood']",trust,2.0,0.8440000000000001
2020-06-05 23:33:45,"La gente no deja de salir a la calles rechazando el racismo y la brutalidad policial, muy de la mano. La lluvia no cesa, los gritos de #BlackLivesMatter tampoco. Se espera mañana una movilización de un millón de persona en estas calles de la capital del imperio que se derrumba.","['la', 'gente', 'no', 'deja', 'de', 'salir', 'a', 'las', 'calles', 'rechazando', 'el', 'racismo', 'y', 'la', 'brutalidad', 'policial', 'muy', 'de', 'la', 'mano', 'la', 'lluvia', 'no', 'cesa', 'los', 'gritos', 'de', 'blacklives', 'matter', 'tampoco', 'se', 'espera', 'mañana', 'una', 'movilización', 'de', 'un', 'millón', 'de', 'personas', 'en', 'estas', 'calles', 'de', 'la', 'capital', 'del', 'imperio', 'que', 'se', 'derrumba']",trust,1.0,0.47700000000000004
2020-06-05 23:44:53,Inspiring to hear Dr. king is last sermon played in the spot where peaceful protestors were gassed this week. #blacklivesmatter – at The White House,"['inspiring', 'to', 'hear', 'dr.', 'king', 'is', 'be', 'last', 'sermon', 'played', 'play', 'in', 'the', 'spot', 'where', 'peaceful', 'protestors', 'protestor', 'were', 'be', 'gassed', 'gass', 'this', 'week', 'blacklivesmatter', 'at', 'the', 'white', 'house']",trust,3.0,1.469
2020-06-05 23:53:51,"Hey tell Washington Met family, staff and student that Black life matter.","['hey', 'tell', 'washington', 'met', 'meet', 'family', 'staff', 'and', 'students', 'student', 'that', 'black', 'lives', 'life', 'matter']",joy,2.0,0.938
2020-06-05 23:54:52,Heard a whole lot of intent and reflecting this week. Looking to see a whole lot of action and doing moving forward. #BlackLivesMatter,"['heard', 'a', 'whole', 'lot', 'of', 'intent', 'and', 'reflecting', 'reflect', 'this', 'week', 'looking', 'look', 'to', 'see', 'a', 'whole', 'lot', 'of', 'action', 'and', 'doing', 'do', 'moving', 'move', 'forward', 'blacklivesmatter']",,0.0,0.0
2020-06-05 23:56:04,Listening now to with before joining Lil Wayne on Young Money Radio to talk abt #BlackLivesMatter Plaza http//apple.co/youngmoney,"['listening', 'listen', 'now', 'to', 'with', 'before', 'joining', 'join', 'lil', 'wayne', 'on', 'young', 'money', 'radio', 'to', 'talk', 'abt', 'about', 'blacklives', 'matter', 'plaza', 'http//apple.co/youngmoney']",anticipation,2.0,1.0859999999999999
2020-06-06 00:10:38,Here is a satellite photo attempt by h/t #BlackLivesMatter,"['here', 'is', 'be', 'a', 'satellite', 'photo', 'attempt', 'by', 'h/t', 'blacklives', 'matter']",anticipation,1.0,0.562
2020-06-06 00:14:19,"Places of worship in my neighborhood in Washington DC rang bell for #8minutes46seconds at 7pm tonight in memory of #GeorgeFloyd, while people lined the length of 16th Street #DCProtests #GeorgeFloydProtests","['places', 'place', 'of', 'worship', 'in', 'my', 'neighborhood', 'in', 'washington', 'dc', 'rang', 'ring', 'bells', 'bell', 'for', '8', 'minute', 's', ""'s"", '46', 'seconds', 'at', '7', 'pm', 'tonight', 'in', 'memory', 'of', 'georgefloyd', 'while', 'people', 'lined', 'line', 'the', 'length', 'of', '16th', 'street', 'dcprotests', 'georgefloyd', 'protests']",anticipation,2.0,0.6880000000000001
2020-06-06 00:19:00,"Ahora la #16thStreet, la calle que queda justo en frente de la Casa Blanca se llama *Black Lives Matter Plaza* El Presidente de este País no debe estar muy contentico","['ahora', 'la', '16th', 'street', 'la', 'calle', 'que', 'queda', 'justo', 'en', 'frente', 'de', 'la', 'casa', 'blanca', 'se', 'llama', 'black', 'lives', 'matter', 'plaza', 'el', 'presidente', 'de', 'este', 'país', 'no', 'debe', 'estar', 'muy', 'contentico']",trust,1.0,0.47700000000000004
2020-06-06 00:24:15,"1000+ strong tonight marching through a torrential downpour from Freedom Plaza to MPD headquarters – calling on the DC Council to #DivestfromMPD and invest in our communities. We need housing, education, mental health and violence interrupter but no more cops. #BlackLivesMatter","['1000', 'strong', 'tonight', 'marching', 'march', 'through', 'a', 'torrential', 'downpour', 'from', 'freedom', 'plaza', 'to', 'mpd', 'headquarters', 'calling', 'call', 'on', 'the', 'dc', 'council', 'to', 'divestfrom', 'mpd', 'and', 'invest', 'in', 'our', 'we', 'communities', 'community', 'we', 'need', 'housing', 'education', 'mental', 'health', 'and', 'violence', 'interrupters', 'interrupter', 'but', 'no', 'more', 'cops', 'cop', 'blacklivesmatter']",trust,4.0,2.3280000000000003
2020-06-06 00:31:52,Jada will not be silenced. This board member will not be silent. #MTPSpride #blacklivesmatter,"['jada', 'will', 'not', 'be', 'silenced', 'silence', 'this', 'board', 'member', 'will', 'not', 'be', 'silent', 'mtpspride', '#blacklivesmatter']",,0.0,0.0
2020-06-06 00:40:46,Keep blowing this up!!! #blacklivesmatter,"['keep', 'blowing', 'blow', 'this', 'up', 'blacklivesmatter']",,0.0,0.0
2020-06-06 00:45:57,"Tyler Olson take a knee in his Kaepernick jersey near the White House. He protest on the newly named, Black Lives Matter Plaza. Olson tell me, Kaepernick wa a hero from day one because he wa standing up against racial injustice. #GeorgeFloydProtests https//twitter.com/shomaristone/status/1269048071146672131 – at The White House","['tyler', 'olson', 'takes', 'take', 'a', 'knee', 'in', 'his', 'he', 'kaepernick', 'jersey', 'near', 'the', 'white', 'house', 'he', 'protests', 'protest', 'on', 'the', 'newly', 'named', 'name', 'black', 'lives', 'matter', 'plaza', 'olso', 'n', 'and', 'tells', 'tell', 'me', 'i', 'kaepernick', 'was', 'be', 'a', 'hero', 'from', 'day', 'one', 'because', 'he', 'was', 'be', 'standing', 'stand', 'up', 'against', 'racial', 'injustice', 'georgefloydprotests', 'https//twitter.com/shomaristone/status/1269048071146672131', 'at', 'the', 'white', 'house']",trust,3.0,1.5939999999999999
2020-06-06 00:53:01,#TRUTH #BlackLivesMatter,"['truth', 'blacklivesmatter']",trust,1.0,0.8440000000000001
2020-06-06 00:57:17,"Nurses, our collective voice must be heard through advocacy for health equity- COVID‐19 Shedding light on racial and health inequity in the United States https//onlinelibrary.wiley.com/doi/10.1111/jocn.15351?fbclid=IwAR1zuNqeinupyTE2cey8fsARGSzeI6Ij96XRVBsvA5qSxxKwWSL3YVtJuTg#.XtrpXdpiJgg.twitter. #BlackLivesMatter","['nurses', 'nurse', 'our', 'we', 'collective', 'voices', 'voice', 'must', 'be', 'heard', 'hear', 'through', 'advocacy', 'for', 'health', 'equity', 'covid', '19', 'shedding', 'shed', 'light', 'on', 'racial', 'and', 'health', 'inequities', 'inequity', 'in', 'the', 'united', 'states', 'https//onlinelibrary.wiley.com/doi/10.1111/jocn.15351?fbclid=iwar1zunqeinupyte2cey8fsargszei6ij96xrvbsva5qsxxkwwsl3yvtjutg#.xtrpxdpijgg.twitter.', 'blacklivesmatter']",trust,3.0,1.9689999999999999
2020-06-06 01:13:15,Breonna Taylor would have been 27 today. #BlackLivesMatter #VetsForBlackLives – at The White House,"['breonna', 'taylor', 'would', 'have', 'been', 'be', '27', 'today', 'blacklivesmatter', '#vetsforblacklives', '#vetsforblacklave', 'at', 'the', 'white', 'house']",trust,1.0,0.344
2020-06-06 01:23:14,"Ransom note attached to a death threat. But, you know, #BlackLivesMatter.","['ransom', 'note', 'attached', 'attach', 'to', 'a', 'death', 'threat', 'but', 'you', 'know', 'blacklives', 'matter']",fear,3.0,2.091
2020-06-06 01:26:04,Just a few scene from today is #BlackLivesMatter protest in #Pittsburgh. Plenty more to shore tomorrow.,"['just', 'a', 'few', 'scenes', 'scene', 'from', 'today', 'is', 'be', 'blacklives', 'matter', 'protests', 'protest', 'in', 'pittsburgh', 'plenty', 'more', 'to', 'shore', 'tomorrow']",anticipation,1.0,0.648
2020-06-06 01:26:58,The president just retweeted a post attacking the character of George Floyd,"['the', 'president', 'just', 'retweeted', 'retweet', 'a', 'post', 'attacking', 'attack', 'the', 'character', 'of', 'george', 'floyd']",anger,2.0,1.718
2020-06-06 01:30:32,"A new street sign called Black Lives Matter Plaza wa dedicated today that sits above an intersection in front of the White House and right outside St. john is Church in Washington, D.C., where President Trump arranged a photo-op this week. #BLM #BlackLivesMatter – at The White House","['a', 'new', 'street', 'sign', 'called', 'call', 'black', 'lives', 'matter', 'plaza', 'was', 'be', 'dedicated', 'today', 'that', 'sits', 'sit', 'above', 'an', 'a', 'intersection', 'in', 'front', 'of', 'the', 'white', 'house', 'and', 'right', 'outside', 'st.', 'john', 'is', 'be', 'church', 'in', 'washington', 'd.c.', 'where', 'president', 'trump', 'arranged', 'arrange', 'a', 'photo', 'op', 'this', 'week', 'blm', 'blacklive', 's', ""'s"", 'matter', 'at', 'the', 'white', 'house']",trust,4.0,1.766
