text,tweet_text,lemma_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score,anger,disgust,joy,sadness,surprise,fear,esn_sentiment,esn_sentiment_count
Amen and few ppl who are flat out criminals just admitted on tv that this was a perfect opportunity to take stuff from the businesses and some said in the name of george Floyd I guess this makes it all right I am outraged right now,"['amen', 'and', 'few', 'people', 'who', 'are', 'flat', 'out', 'criminals', 'just', 'admitted', 'on', 'tv', 'that', 'this', 'was', 'a', 'perfect', 'opportunity', 'to', 'take', 'stuff', 'from', 'the', 'businesses', 'and', 'some', 'said', 'in', 'the', 'name', 'of', 'george', 'floyd', 'i', 'guess', 'this', 'makes', 'it', 'all', 'right', 'i', 'am', 'outraged', 'right', 'now']","[""'aman"", 'and', 'few', 'people', ""who'"", 'be', 'flat', 'out', 'criminal', 'just', 'admit', 'on', ""tv'"", 'that', 'this', 'be', ""a'"", 'perfect', 'opportunity', ""to'"", 'take', 'stuff', 'from', ""the'"", 'business', 'and', 'some', 'say', 'in', ""the'"", 'name', 'of', 'george', 'floyd', ""i'"", 'guess', 'this', 'make', 'it', 'all', 'right', ""i'"", 'be', 'outraged', 'right', 'now']",trust,4.0,2.0780000000000003,inspired,24.0,3.9388484008695386,0.0,0.0,16.0,0.0,4.0,2.0,joy,16.0
"We should ALL be there for our brothers and sisters. I am here, I am listening, and we must continue to demand change! #blacklivesmatter ","['we', 'should', 'all', 'be', 'there', 'for', 'our', 'brothers', 'and', 'sisters', 'i', 'am', 'here', 'i', 'am', 'listening', 'and', 'we', 'must', 'continue', 'to', 'demand', 'change', 'blacklivesmatter']","[""we'"", 'should', 'all', ""be'"", 'there', 'for', 'we', 'brother', 'and', 'sister', ""i'"", 'am', 'here', ""i'"", 'am', 'listen', 'and', ""we'"", 'must', 'continue', ""to'"", 'demand', 'change', 'blacklivesmatter']",trust,2.0,1.07,inspired,10.0,1.8967780331104442,0.0,0.0,8.0,0.0,0.0,0.0,joy,8.0
"This includes unfollowing #Christian leaders. If you have tweeted NOTHING about what is happening, then #GodBless #whywekneel #BLACK_LIVES_MATTER #BLM","['this', 'includes', 'unfollowing', 'christian', 'leaders', 'if', 'you', 'have', 'tweeted', 'nothing', 'about', 'what', 'is', 'happening', 'then', 'god', 'bless', 'whywekneel', 'black_lives_', 'matter', 'blm']","['this', 'include', 'unfollowing', 'christian', 'leader', 'if', 'you', 'have', 'tweet', 'nothing', 'about', 'what', 'be', 'happen', 'then', 'god', 'bless', 'whywekneel', 'black_lives_', 'matter', 'blm']",trust,4.0,2.407,inspired,14.0,3.036807226515981,0.0,0.0,9.0,1.0,1.0,0.0,joy,9.0
They'll quote Martin Luther King Jr. while completely ignoring the fact that he was assassinated. #BlackLivesMatter #JusticeforGeorgeFloyd #protests #riots2020,"['they', 'will', 'quote', 'martin', 'luther', 'king', 'jr.', 'while', 'completely', 'ignoring', 'the', 'fact', 'that', 'he', 'was', 'assassinated', 'black', 'lives', 'matter', 'justicefor', 'george', 'floyd', 'protests', 'riot', 's', '2020']","['they', 'will', 'quote', 'martin', 'luther', 'king', 'jr.', 'while', 'completely', 'ignore', ""tha'"", 'fact', 'that', 'he', 'be', 'assassinate', 'black', 'life', 'matter', 'justicefor', 'george', 'floyd', 'protest', 'riot', ""'s"", '2020']",anger,2.0,1.7,amused,19.0,3.0121611626509326,1.0,1.0,7.0,2.0,0.0,1.0,joy,7.0
Yes #JanetJackson......Things are getting worse. We have to make them better somehow. #RhythmNation1814 #BlackLivesMatter ,"['yes', 'janet', 'jackson', 'things', 'are', 'getting', 'worse', 'we', 'have', 'to', 'make', 'them', 'better', 'somehow', 'rhythm', 'nation1814', 'black', 'lives', 'matter']","['yes', 'janet', 'jackson', 'thing', 'be', 'get', 'worse', ""we'"", 'have', ""to'"", 'make', 'they', 'better', 'somehow', 'rhythm', 'nation1814', 'black', 'life', 'matter']",joy,2.0,0.7759999999999999,inspired,16.0,3.0958410910509264,1.0,1.0,9.0,0.0,0.0,1.0,joy,9.0
Protest today in Philly #blacklivesmatter #nopeacenojustice #phillyprotest #saytheirnames @LOVE Park https://www.instagram.com/p/CA1OpDMgD93/?igshid=dzps9y3jzs4p,"['protest', 'today', 'in', 'philly', 'blacklivesmatter', 'nopeacenojustice', 'phillyprotest', 'saytheirnames', 'park']","['protest', 'today', 'in', 'philly', 'blacklivesmatter', 'nopeacenojustice', 'phillyprotest', 'saytheirname', 'park']",,0.0,0.0,dontcare,4.0,0.9664616696055726,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
#BLACK_LIVES_MATTER #JusticeForGeorgeFlyod please help if you can!,"['black_lives_matter', 'justice', 'for', 'george', 'flyod', 'please', 'help', 'if', 'you', 'can']","['black_lives_matter', 'justice', 'for', 'george', 'flyod', 'please', 'help', 'if', 'you', 'can']",trust,1.0,0.711,inspired,4.0,0.6334910903573212,0.0,0.0,4.0,0.0,0.0,1.0,joy,4.0
it doesn’t even take a minute out of your day to be a part of the change!! SIGN THIS PETITION!! link in my instagram bio for more petitions & resources (@lucy.gardnerr7) Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/GCqKHCzs via @Change,"['it', 'does', 'not', 'even', 'take', 'a', 'minute', 'out', 'of', 'your', 'day', 'to', 'be', 'a', 'part', 'of', 'the', 'change', 'sign', 'this', 'petition', 'link', 'in', 'my', 'instagram', 'bio', 'for', 'more', 'petitions', '&', 'resources', 'mayor', 'jacob', 'frey', 'justice', 'for', 'george', 'floyd', 'sign', 'the', 'petition']","['it', 'do', 'not', 'even', 'take', ""a'"", 'minute', 'out', 'of', 'you', 'day', ""to'"", ""be'"", 'a', 'part', 'of', ""the'"", 'change', 'sign', 'this', 'petition', 'link', 'in', 'my', 'instagram', 'bio', 'for', 'more', 'petition', '&', 'resource', 'mayor', 'jacob', 'frey', 'justice', 'for', 'george', 'floyd', 'sign', ""the'"", 'petition']",trust,2.0,1.141,annoyed,20.0,3.1818891679695143,0.0,0.0,12.0,1.0,0.0,0.0,joy,12.0
Hahnemann Hospital needs to BURN. #Riots #PhillyProtest #Philly #BlackLivesMatter #GeorgeFloyd #NoJusticeNoPeace,"['hahnemann', 'hospital', 'needs', 'to', 'burn', 'riots', 'philly', 'protest', 'philly', 'black', 'lives', 'matter', 'george', 'floyd', 'no', 'justice', 'no', 'peace']","[""'hahnemann"", 'hospital', 'need', ""to'"", 'burn', 'riot', 'philly', 'protest', 'philly', 'black', 'life', 'matter', 'george', 'floyd', ""no'"", 'justice', ""no'"", 'peace']",trust,4.0,2.3209999999999997,dontcare,16.0,2.5134041881725895,0.0,0.0,4.0,3.0,0.0,0.0,joy,4.0
The city is getting back up from Montgomery county #phillyprotest #riots2020 #BlackLivesMatter – at Philadelphia Museum of Art,"['the', 'city', 'is', 'getting', 'back', 'up', 'from', 'montgomery', 'county', 'phillyprotest', 'riot', 's', '2020', 'black', 'lives', 'matter', 'at', 'philadelphia', 'museum', 'of', 'art']","[""the'"", 'city', 'be', 'get', 'back', 'up', 'from', 'montgomery', 'county', 'phillyprotest', 'riot', ""'s"", '2020', 'black', 'life', 'matter', 'at', 'philadelphia', 'museum', 'of', 'art']",trust,2.0,0.8130000000000001,inspired,14.0,2.5172866605641966,0.0,0.0,6.0,0.0,1.0,0.0,joy,6.0
Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/5LqZH7dT via @Change,"['mayor', 'jacob', 'frey', 'justice', 'for', 'george', 'floyd', 'sign', 'the', 'petition', 'via']","['mayor', 'jacob', 'frey', 'justice', 'for', 'george', 'floyd', 'sign', ""the'"", 'petition', 'via']",trust,1.0,0.711,dontcare,9.0,1.534940365683796,0.0,0.0,6.0,0.0,0.0,0.0,joy,6.0
"May 30, 2020 #NewarkProtest #BlackLivesMatter #ACAB","['may', '30', '2020', 'newark', 'protest', 'black', 'lives', 'matter', 'acab']","[""'may"", '30', ""'"", '2020', 'newark', 'protest', 'black', 'life', 'matter', 'acab']",trust,1.0,0.47700000000000004,dontcare,8.0,1.9309720109323634,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
I just saw they #protests in #BeverlyHills #BeSafeOutThere we need @KWGriff to mellow us out #COVID19 #GeorgeFloydProtests #GeorgeFloydMurder #GeorgeFloyd #Peace,"['i', 'just', 'saw', 'they', 'protests', 'in', 'beverly', 'hills', 'be', 'safe', 'out', 'there', 'we', 'need', 'to', 'mellow', 'us', 'out', 'covid19', 'george', 'floyd', 'protests', 'george', 'floyd', 'murder', 'george', 'floyd', 'peace']","['i', 'just', 'see', 'they', 'protest', 'in', 'beverly', 'hill', ""be'"", 'safe', 'out', 'there', ""we'"", 'need', ""to'"", 'mellow', 'we', 'out', 'covid', '19', 'george', 'floyd', 'protest', 'george', 'floyd', 'murder', 'george', 'floyd', 'peace']",joy,3.0,1.3160000000000003,dontcare,15.0,2.176453246830497,0.0,0.0,5.0,1.0,0.0,1.0,joy,5.0
And so the sun sets on America. (literally??) #georgefloyd #justiceforgeorgefloyd #blacklivesmatter #minneapolisriots #baltimorerowhouse #baltimorecity #georgefloydprotest #riots #justiceforahmaud #justiceforall @… https://www.instagram.com/p/CA1PTjRhqA6/?igshid=hgfjgxrezv9i,"['and', 'so', 'the', 'sun', 'sets', 'on', 'america', 'literally', 'georgefloyd', 'justiceforgeorgefloyd', 'blacklivesmatter', 'minneapolisriots', 'baltimorerowhouse', 'baltimorecity', 'georgefloydprotest', 'riots', 'justiceforahmaud', 'justiceforall']","['and', ""so'"", ""the'"", 'sun', 'set', 'on', 'america', 'literally', 'georgefloyd', 'justiceforgeorgefloyd', 'blacklivesmatter', 'minneapolisriot', 'baltimorerowhouse', 'baltimorecity', 'georgefloydprotest', 'riot', 'justiceforahmaud', 'justiceforall']",anger,2.0,1.612,inspired,7.0,1.1001940629125997,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/pMb2RFkG via @Change,"['mayor', 'jacob', 'frey', 'justice', 'for', 'george', 'floyd', 'sign', 'the', 'petition', 'via']","['mayor', 'jacob', 'frey', 'justice', 'for', 'george', 'floyd', 'sign', ""the'"", 'petition', 'via']",trust,1.0,0.711,dontcare,9.0,1.534940365683796,0.0,0.0,6.0,0.0,0.0,0.0,joy,6.0
"@DMVBlackLives Car caravan, a moving protest, organized by our brothers and sister from Black Lives Matter DC was quite a success! I was pleased to see so many white faces. This is not a thank you for coming… https://www.instagram.com/p/CA1PaLTBU9b/?igshid=qzcdbbxxu7xo","['car', 'caravan', 'a', 'moving', 'protest', 'organized', 'by', 'our', 'brothers', 'and', 'sister', 'from', 'black', 'lives', 'matter', 'dc', 'was', 'quite', 'a', 'success', 'i', 'was', 'pleased', 'to', 'see', 'so', 'many', 'white', 'faces', 'this', 'is', 'not', 'a', 'thank', 'you', 'for', 'coming']","['car', 'caravan', 'a', 'move', 'protest', 'organize', 'by', 'we', 'brother', 'and', 'sister', 'from', 'black', 'life', 'matter', 'dc', 'be', 'quite', 'a', 'success', ""i'"", 'be', 'pleased', ""to'"", 'see', 'so', 'many', 'white', 'face', 'this', 'be', 'not', 'a', 'thank', 'you', 'for', 'come']",joy,4.0,2.069,inspired,26.0,4.683854697355776,0.0,0.0,11.0,1.0,1.0,0.0,joy,11.0
To those who don’t understand why other cities are protesting after the death of George Floyd: This is to show that we see the injustice that black people face everyday. The people protest to demand that society change. We want change! #BlackLivesMatters,"['to', 'those', 'who', 'do', 'not', 'understand', 'why', 'other', 'cities', 'are', 'protesting', 'after', 'the', 'death', 'of', 'george', 'floyd', 'this', 'is', 'to', 'show', 'that', 'we', 'see', 'the', 'injustice', 'that', 'black', 'people', 'face', 'everyday', 'the', 'people', 'protest', 'to', 'demand', 'that', 'society', 'change', 'we', 'want', 'change', 'black', 'lives', 'matters']","[""to'"", 'those', ""who'"", 'do', 'not', 'understand', 'why', ""'other"", 'city', 'be', 'protest', 'after', ""the'"", 'death', 'of', 'george', 'floyd', 'this', 'be', ""to'"", 'show', 'that', ""we'"", 'see', ""the'"", 'injustice', 'that', 'black', 'people', 'face', 'everyday', ""the'"", 'people', 'protest', ""to'"", 'demand', 'that', 'society', 'change', ""we'"", 'want', 'change', 'black', 'life', 'matter']",anger,3.0,1.5589999999999997,inspired,23.0,4.126708037663499,1.0,1.0,13.0,4.0,2.0,0.0,joy,13.0
"Solidarity #blacklivesmatter @Baltimore County, Maryland https://www.instagram.com/p/CA1PjVCB1rjOFd1NEi6vrOJ3OIU4MJnucLzF1M0/?igshid=z30smmytha0q","['solidarity', 'blacklivesmatter', 'county', 'maryland']","[""'solidarity"", 'blacklivesmatter', 'county', 'maryland']",trust,2.0,0.984,afraid,3.0,0.5794678227703132,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Systemic Racism must be dealt with like the virus it is!! We must starve it of power. Eradicate #RacismInAmerica, say it’s NAME!!! ZERO tolerance at any age should no longer be considered tolerable behavior. #QUARANTINE all #RACIST #BLACK_LIVES_MATTER ","['systemic', 'racism', 'must', 'be', 'dealt', 'with', 'like', 'the', 'virus', 'it', 'is', 'we', 'must', 'starve', 'it', 'of', 'power', 'eradicate', 'racism', 'in', 'america', 'say', 'it', 'is', 'name', 'zero', 'tolerance', 'at', 'any', 'age', 'should', 'no', 'longer', 'be', 'considered', 'tolerable', 'behavior', 'quarantine', 'all', 'racist', 'black_lives', 'matter']","['systemic', 'racism', 'must', ""be'"", 'deal', 'with', 'like', ""the'"", 'virus', 'it', 'be', ""we'"", 'must', 'starve', 'it', 'of', 'power', 'eradicate', 'racism', 'in', 'america', 'say', 'it', 'be', 'name', 'zero', 'tolerance', 'at', 'any', 'age', 'should', ""no'"", 'longer', ""be'"", 'consider', 'tolerable', 'behavior', 'quarantine', 'all', 'racist', 'black_live', 'matter']",trust,5.0,2.2039999999999997,inspired,24.0,3.634338536137518,1.0,1.0,12.0,1.0,0.0,1.0,joy,12.0
“I was 12 when Trayvon was killed. And I’m 20 now and nothing has changed” there needs to be changes and now is the time for them #BlacklivesMatter,"['i', 'was', '12', 'when', 'trayvon', 'was', 'killed', 'and', 'i', 'am', '20', 'now', 'and', 'nothing', 'has', 'changed', 'there', 'needs', 'to', 'be', 'changes', 'and', 'now', 'is', 'the', 'time', 'for', 'them', 'blacklives']","['i', 'be', '12', 'when', 'trayvon', 'be', 'kill', 'and', 'i', 'be', '20', 'now', 'and', 'nothing', 'have', 'change', 'there', 'need', ""to'"", ""be'"", 'change', 'and', 'now', 'be', ""the'"", 'time', 'for', 'they', 'blacklive']",fear,2.0,1.1600000000000001,inspired,10.0,1.6022927602309185,0.0,0.0,5.0,2.0,0.0,0.0,joy,5.0
Choppers down by city hall. Praying that violence doesn’t over take the city. We want justice for the oppressed but these factions solelybent on destroying the city should be stopped. #curfew #blacklivesmatter ,"['choppers', 'down', 'by', 'city', 'hall', 'praying', 'that', 'violence', 'does', 'not', 'over', 'take', 'the', 'city', 'we', 'want', 'justice', 'for', 'the', 'oppressed', 'but', 'these', 'factions', 'solelybent', 'on', 'destroying', 'the', 'city', 'should', 'be', 'stopped', 'curfew', 'blacklivesmatter']","['chopper', 'down', 'by', 'city', 'hall', 'praying', 'that', 'violence', 'do', 'not', 'over', 'take', ""the'"", 'city', ""we'"", 'want', 'justice', 'for', ""the'"", 'oppress', 'but', 'these', 'faction', 'solelybent', 'on', 'destroy', ""the'"", 'city', 'should', ""be'"", 'stop', 'curfew', 'blacklivesmatter']",sadness,4.0,2.3910000000000005,angry,18.0,2.910348941210743,1.0,0.0,9.0,1.0,0.0,0.0,joy,9.0
"The racism never went anywhere, but a lot of white supremacists slunk off to hide and fester underground. Now they feel protected and they’re coming up. We have to stop them. Everything depends on it. #BlackLivesMatters #BLACK_LIVES_MATTER","['the', 'racism', 'never', 'went', 'anywhere', 'but', 'a', 'lot', 'of', 'white', 'supremacists', 'slunk', 'off', 'to', 'hide', 'and', 'fester', 'underground', 'now', 'they', 'feel', 'protected', 'and', 'they', 'are', 'coming', 'up', 'we', 'have', 'to', 'stop', 'them', 'everything', 'depends', 'on', 'it', 'black', 'lives', 'matters', 'black_lives_matter']","[""the'"", 'racism', 'never', 'go', 'anywhere', 'but', ""a'"", 'lot', 'of', 'white', 'supremacist', 'slunk', 'off', ""to'"", 'hide', 'and', 'fester', 'underground', 'now', 'they', 'feel', 'protect', 'and', 'they', 'be', 'come', 'up', ""we'"", 'have', ""to'"", 'stop', 'they', 'everything', 'depend', 'of', 'and', 'it', 'black', 'life', 'matter', 'black_lives_matter']",trust,5.0,2.5629999999999997,amused,26.0,4.5673249475445505,0.0,0.0,13.0,1.0,1.0,2.0,joy,13.0
I’m all for the protesting!!! But everyone else that’s taken adavantage and breaking into businesses wrecking and stealing shit is beyond disgusting!!! These people are not worried about justice for George Floyd. This isn’t a protest anymore. Everyone stay safe.,"['i', 'am', 'all', 'for', 'the', 'protesting', 'but', 'everyone', 'else', 'that', 'is', 'taken', 'adavantage', 'and', 'breaking', 'into', 'businesses', 'wrecking', 'and', 'stealing', 'shit', 'is', 'beyond', 'disgusting', 'these', 'people', 'are', 'not', 'worried', 'about', 'justice', 'for', 'george', 'floyd', 'this', 'is', 'not', 'a', 'protest', 'anymore', 'everyone', 'stay', 'safe']","[""'i"", 'be', 'all', 'for', ""the'"", 'protest', 'but', 'everyone', 'else', 'that', 'be', 'take', 'adavantage', 'and', 'breaking', 'into', 'business', 'wrecking', 'and', 'steal', 'shit', 'be', 'beyond', 'disgusting', 'these', 'people', 'be', 'not', 'worried', 'about', 'justice', 'for', 'george', 'floyd', 'this', 'be', 'not', 'a', 'protest', 'anymore', 'everyone', 'stay', 'safe']",disgust,3.0,2.085,annoyed,23.0,3.5191428976526815,1.0,1.0,17.0,1.0,0.0,1.0,joy,17.0
Riot in south philly for justice. Protest . Broke into a smoke shop . #ShakeNdBakeEnt #gAngInc #westeadymovin #TWS #crazy #TogetherWeStand #wtf #smoke #SlipperySlopeEnt #worldstar #world #dontmatter #georgefloyd… https://www.instagram.com/p/CA1PwCvH6Ns/?igshid=k1x86elnyotb,"['riot', 'in', 'south', 'philly', 'for', 'justice', 'protest', 'broke', 'into', 'a', 'smoke', 'shop', 'shake', 'nd', 'bake', 'ent', 'ang', 'inc', 'westeadymovin', 'tws', 'crazy', 'together', 'we', 'stand', 'wtf', 'smoke', 'slippery', 'slope', 'ent', 'worldstar', 'world', 'dontmatter', 'georgefloyd']","[""'riot"", 'in', 'south', 'philly', 'for', 'justice', 'protest', 'break', 'into', 'a', 'smoke', 'shop', 'shake', 'nd', 'bake', 'ent', 'ang', 'inc', 'westeadymovin', 'tws', 'crazy', 'together', ""we'"", 'stand', 'wtf', 'smoke', 'slippery', 'slope', 'ent', 'worldstar', 'world', 'dontmatter', 'georgefloyd']",fear,4.0,1.904,amused,22.0,3.6470421555655643,0.0,0.0,5.0,2.0,1.0,1.0,joy,5.0
SHUT UP TRUMP YOURSELF I NOT BELIEVE YOU TRUMP!!! #BLACK_LIVES_MATTER ,"['shut', 'up', 'trump', 'yourself', 'i', 'not', 'believe', 'you', 'trump', 'black_lives', 'matter']","[""'shut"", 'up', 'trump', 'yourself', ""i'"", 'not', 'believe', 'you', 'trump', 'black_live', 'matter']",surprise,1.0,0.49200000000000005,inspired,4.0,0.6511876934691199,0.0,0.0,4.0,1.0,0.0,0.0,joy,4.0
Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/5PgbsLLr via @Change Sign and help make a difference!,"['mayor', 'jacob', 'frey', 'justice', 'for', 'george', 'floyd', 'sign', 'the', 'petition', 'via', 'sign', 'and', 'help', 'make', 'a', 'difference']","['mayor', 'jacob', 'frey', 'justice', 'for', 'george', 'floyd', 'sign', ""the'"", 'petition', 'via', 'sign', 'and', 'help', 'make', 'a', 'difference']",trust,1.0,0.711,annoyed,12.0,1.8964016920156053,0.0,0.0,8.0,0.0,1.0,1.0,joy,8.0
More content from #phillyprotest #blacklivesmatter #nojusticenopeace @LOVE Park https://www.instagram.com/p/CA1QCdJAwi3/?igshid=jqknf0l8tqbv,"['more', 'content', 'from', 'phillyprotest', 'blacklivesmatter', 'nojusticenopeace', 'park']","['more', 'content', 'from', 'phillyprotest', 'blacklivesmatter', 'nojusticenopeace', 'park']",joy,1.0,0.688,amused,2.0,0.3382815956107842,0.0,0.0,2.0,0.0,1.0,0.0,joy,2.0
Do u know how Mr Floyd would want to be remembered. Too bad he was murdered as America watched and bystanders couldn’t do anything because their life’s were in jeopardy. May George Floyd’s Memory be Eternal. R.I.P. ,"['do', 'u', 'know', 'how', 'mr', 'floyd', 'would', 'want', 'to', 'be', 'remembered', 'too', 'bad', 'he', 'was', 'murdered', 'as', 'america', 'watched', 'and', 'bystanders', 'counld', 'not', 'do', 'anything', 'because', 'their', 'life', 'is', 'were', 'in', 'jeopardy', 'may', 'george', 'floyd', 'is', 'memory', 'be', 'eternal', 'r.i.p.']","[""do'"", ""u'"", 'know', 'how', ""mr'"", 'floyd', 'would', 'want', ""to'"", ""be'"", 'remember', 'too', 'bad', 'he', 'be', 'murder', 'as', 'america', 'watch', 'and', 'bystander', 'counld', 'not', ""do'"", 'anything', 'because', 'they', 'life', 'be', 'be', 'in', 'jeopardy', 'may', 'george', 'floyd', 'be', 'memory', ""be'"", 'eternal', 'r.i.p.']",fear,4.0,2.047,inspired,22.0,3.389564703538432,0.0,0.0,11.0,1.0,1.0,2.0,joy,11.0
