Correction	ErrorFrequency	Errors
should	34	[shoud, shuould, shoud, shoud, shuld, shoud, shoud, shoulud, shuld, shoul, shoul, shoul, shoud, shoud, sould, shoud, shoud, shoud, shoule, shoule, shoudl, shleould, shoud, shoud, shuold, shoud, shoul, shoud, shoud, shoud, shoud, shoukl, shoud, shoud, shuold, shoul, chould]
research	14	[reseach, reaseacher, reasearch, reserch, reserches, reserch, reseach, rearch, reasearch, reseach, reserach, reaserch, reseach, reserch]
minute's	1	[mintue]
point	7	[piont, piont, poing, pont, piont, piont, pont]
valuable	3	[valueable, valueble, valueable]
princess	1	[princes]
shaken	1	[shanken]
attach	1	[attack]
fructose	1	[fructus]
spirit	1	[sprit]
mustn't	4	[must's, musn't, mustn’t, must't]
attack	1	[attcak]
decides	3	[decideds, decedes, decids]
ten	5	[gen, ren, tem, twn, ren]
hate	1	[hat]
persevere	1	[presevere]
foot	1	[food]
functional	1	[fuctional]
grandmothers	1	[gandmothers]
little	22	[litter, littlw, litter, litter, litte, litter, litter, liitle, litter, litte, litte, lit, liitle, lille, lit, litte, litle, littye, litter, litle, litte, litile]
show	4	[shows, showe, shou, shou]
though	3	[thouht, thouth, thought]
hasn't	1	[hasn’t]
fragrant	1	[fragrrant]
woman	2	[womam, wowan]
fishes	1	[fishs]
repair	2	[repare, repaire]
shoe	1	[shoes]
shirt	21	[shire, sshirt, shit, shirrt, shirs, skirt, shit, shrit, shit, shrit, shir, shi, thirt, shir, shit, shrit, shrit, strit, thirt, shitr, shirte]
giraffes	2	[girrafes, giriffes]
shoes	16	[shoes's, shoses, shose, shose, shos, shose, shoses, shoses, shooes, shors, shoses, shoses, shose, shose, shoses, shones]
except	4	[expect, excep, exept, exampt]
marked	1	[market]
nervous	1	[nevers]
millionaire	3	[millionare, millionnaire, millonaire]
businesswoman	1	[business woman]
shape	1	[shap]
lack	1	[lick]
himself	1	[himnself]
depended	1	[depanded]
contaminated	2	[contaminative, containated]
market	8	[maket, maarket, maket, maket, marking, martket, maket, marker]
food	4	[foots, foof, foods, foods]
contain	1	[contained]
prepared	4	[prepaired, prepred, preared, prepaired]
inconvenience	1	[inconcenience]
treat	1	[treate]
headline	1	[headling]
family's	3	[famliy's, famliy's, familly's]
babies	2	[babys, badies]
other	4	[othen, othe, orther, othere]
have	22	[[[hve, hvae, hve, hve, hava, heve, hava, hace, heve, hare, hve, hava, hane, hava, havt, hanve, hav, hav, hava, heve, hve, hava]
agents	1	[angents]
direction	1	[dire ction]
departments	1	[dapartments]
roommates	1	[roomates]
routines	2	[routins, rutines]
assistants	1	[assitants]
share	1	[shareing]
girl	15	[gril, gril, gril, gril, gairl, gilr, gril, gril, gril, gir, gilr, gril, gril, gril, giril, gire]
order	2	[roder, oder]
fresh	7	[flesh, flesh, frsh, freash, freash, freash, freash, frensh]
ate	1	[ete]
observing	1	[observeing]
crowd	1	[crowed]
balcony	4	[bacony, belcony, blcony, blcony, balnocy]
participated	1	[partencipated]
folk	2	[falk, falk, flok]
urgent	1	[urgents]
lock	1	[lack]
learnt	1	[leart]
strategy	2	[stragey, stratge]
monsters	1	[mosters, mosters]
the	62	[he, ther, tthe, zhe, tthe, yhe, ther, ther, thd, thd, them, th, ther, hte, th, te, tha, hte, th, there's, teh, ther, th, th, th, th, che, th, che, teh, tht, [[th, teh, thr, te, he, zhe, th, rhe, te, d, he, th, thd, thd, th, th, th, th, thel, thw, rhe, teh, ihe, th, teh, rhe, teh, th, zhe, zhe, tne, zhe, te, teh]
degrees	5	[degress, degress, digrees, degress, drgeees]
women	4	[womem, momen, femal, womeen]
ending	1	[endding]
conclusions	1	[conclutions]
classroom	1	[classrom]
blonde	6	[blond, blondes, brond, brond, blond, blone]
friendliness	1	[friendlyness]
term	1	[tern]
mental	1	[mantal]
administrator	1	[administation]
remembered	3	[rember, remerbered, remebered]
guarantee	2	[guarteen, gurantee]
summer	9	[sommer, sumer, sunmmer, summber, suumer, summmer, sunmmer, summr, sunmer]
daughters	3	[daugters, daught's, doughters]
negative	1	[nagative]
disappear	1	[was [[disppear]
vacuumed	6	[vocuumed, vaccumed, cacuumed, vacuummed, vaccumed, wacuumed]
occur	2	[occurd, tsunam is totally possible to [[occure]
