tweet_text,sentiment,sentiment_score,tweet_text_tmp
No way any of these charity can convince me to put money in their pocket via television ad TV station dont comp or discount them,anticipation,0.953,convince put comp discount 
If u got the money for a TV ad u can send every penny you got in donation to help feed the child,anticipation,1.109,got send got help feed 
Kitchen is finished Just waiting on appliance acg contractor realestate renovation…,anticipation,1.703,finished waiting 
Compliments are like rain falling on a flower Make it rain and watch people grow inspirationalquotes ThinkBIGSundayWithMarsha,anticipation,1.531,falling make watch grow 
I wanna know what the bitch thought wa funny persontippinghand Im real curious relievedface nailpolish,anticipation,1.047,wan know thought 
Birthday Tomorrow clappinghands clappinghands clappinghands nooneundereighteen 18 430,anticipation,1.281,clappinghands 
But thats not gonna happen bc power rest in the hand of those whose interest lie in turning a profit next quarter or getting more vote,anticipation,1.031,gon happen lie turning getting 
who ha 12992599 to be paying monthly am i made of money s,anticipation,1.047,paying made 
Good man just finalizing the roster on Sunday to make the announcement,anticipation,1.117,finalizing make 
Fuck everything else Im waiting for my birthday partypopper confettiball,anticipation,1.82,fuck waiting 
Was expecting this to happen sooner or later,anticipation,1.953,expecting happen 
Rolled Me A J leafflutteringinwind leafflutteringinwind And Bumping Life After Death To Start My Day thumbsup Lifeafterdeath Biggie Greatest,anticipation,1.148,rolled start 
Bored in my hotel room Selfie time DoubleTree By Hilton BWI Airport Hotel,anticipation,1.016,
already relievedface finally coming to the city facewithtearsofjoy,anticipation,1.2029999999999998,relievedface coming 
I cant wait to start working smilingfacewithsunglasses,anticipation,1.273,wait start working 
IM GLAD redheart ️ you did too but it didnt start off that well because mom but yeahf,anticipation,1.286,im ️ did start 
The popcorn is ready Who is ready to see Big Hero 6 tonight at 7 The Church at Severn Run,anticipation,1.3119999999999998,see 
HES SO HAPPY TO SEE ME FOR THE FIRST TIME IN 2 DAYS,anticipation,1.0710000000000002,see 
You were probably a saint a a child Me on the other hand I picked out belt,anticipation,0.961,picked 
wow I wish I knew the Spin Doctors were coming to Baltimore FreddieGray PeacefulProtest,anticipation,1.0550000000000002,wish knew coming 
FreddieGray protestors have arrived at Baltimore City Hall News Update WBAL Seek The Truth,anticipation,1.18,arrived seek 
from the Public Advocacy For Kids start off our first workshop ProjectUNIFY,anticipation,1.625,start 
Ardenia Myrick Myrick Success Group 10XYourSuccess Conference Westin Baltimore Washington Airport,anticipation,1.102,
Giveaway winner 10XYourSuccess PhotoGrid Westin Baltimore Washington Airport,anticipation,1.102,
Pissed off a lot of arachnid and larva today and made some robin happy a a result But now…,anticipation,1.149,pissed made 
Mooooorning smilingface ️ sun ️ sparkle,anticipation,0.929,mooooorning ️ 
share emotion during critical time Prod By Art by,anticipation,1.3519999999999999,share 
Ik when that time come and I find dat one he goin get it all we goin be fckin like we porn star dfl no camera tho persongesturingNO mediumskintone persongesturingNO mediumskintone persongesturingNO mediumskintone persongesturingNO mediumskintone,anticipation,0.985,come find goin get porn persongesturing persongesturing persongesturing persongesturing 
Calls me like hey Im off today and wanna dedicate today to u and I have the whole day planned now get dressed Im Omw Now dat bae faceblowingakiss smilingfacewithhearteyes hundredpoints,anticipation,0.9840000000000001,calls wan dedicate have planned dressed 
New York Saturday Finally get to get away and enjoy myself,anticipation,1.148,get get enjoy 
Get cash reward just for using your Android phone After registering enter code V1AODwlZhC so we both get a bonus,anticipation,1.734,get using registering enter get 
Cant wait to start my new job smilingfacewithhearteyes,anticipation,1.273,wait start 
Ready to take these trophy home festivalfever,anticipation,1.062,take 
Its my BIRTHDAY facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye partypopper partypopper partypopper partypopper partypopper partypopper partypopper partypopper partypopper collision collision brokenheart brokenheart purpleheart purpleheart purpleheart yellowheart heartwithribbon heartwithribbon ring greenheart heartwithribbon revolvinghearts sparkle finally big 17 loveletter,anticipation,1.6869999999999998,sparkle 
haha nah thats sweet homie cant wait to see it Embarrassed or blushing,anticipation,0.968,wait see blushing 
Why do i have a feeling alot of gun are gonna have dick tit and as camo Oh boy Cant wait lol,anticipation,1.078,have gon have wait 
RP Im glad someone finally spoke up PRAYINGFORPEACEINBALTIMORE BWIBaltimore MD,anticipation,1.106,spoke prayingforpeaceinbaltimore 
pray for baltimore Liberty Heights Maryland,anticipation,1.102,pray 
Glad I wa not the only one who thought our keynote speaker wa litterinbinsign litterinbinsign litterinbinsign,anticipation,0.95,thought 
Glad I wa not the only one who thought our keynote speaker wa litterinbinsign litterinbinsign litterinbinsign,anticipation,0.95,thought 
Lmy lil girl all grown up graduation2k15 teenagerocks Baltimore,anticipation,1.1880000000000002,grown 
next time either of you screen my call or message Im gonna crop dust for the full 18,anticipation,0.93,screen gon crop 
damn western did the exact opposite of what I expected,anticipation,1.304,did expected 
Stopped saying Goodbye a long time ago,anticipation,0.922,stopped saying 
2 but I do hope there are some that are just fed up w everything that ha been happening in these past couple of year,anticipation,1.257,hope are fed happening 
Ready for Side By Side Stevenson University,anticipation,0.9059999999999999,
my support go to those who risk their life daily for people they dont even know and could care le,anticipation,0.93,go risk know care 
it fun watch,anticipation,1.085,watch 
Planning for the week filefolder clipboard ledger notebook book memo thoughtballoon Home redheart ️,anticipation,1.093,planning 
Just Waiting on my moment hundredpoints,anticipation,1.187,waiting 
YES and then Yall both start typing again at the same time facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,anticipation,1.266,start typing 
YES and then Yall both start typing again at the same time facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,anticipation,1.266,start typing 
Holy tit didnt see that coming facewithopenmouth basketball,anticipation,1.086,see coming 
Why everybody hyping Mayweather v Pacquio fight we all ready know Floyd gonna win clappinghands OKbutton doubleexclamationmark ️,anticipation,1.141,hyping know gon win clappinghands 
I think people are a little pissed about the paid vacation partlack of answer and concern from leadership,anticipation,1.156,think paid 
Im burning all the letter hoping that I might forget her and the bad taste,anticipation,1.257,burning hoping forget 
Baby dont worry I got plan for you redheart ️,anticipation,1.062,worry got 
the network actually gonna play ExtremeRules or is it gonna freeze like last time Money wa taken yesterday so it better work,anticipation,1.391,gon play gon freeze taken work 
see me tomorrow during wildcat our im ready oncomingfist slut,anticipation,1.148,see 
Dropping off my mama Im glad this ride am not too long,anticipation,0.942,dropping 
The excited but also nervous feeling that you get before race day is the worst I cant think of anything else right now,anticipation,2.016,get think 
I had a dream last night all my soldier of Christ be prepared purpleheart,anticipation,1.071,had prepared 
If He took the watch to really see me It would be hard to understand why I need him to be all God designed for him to be BetterAsAUnit,anticipation,1.007,took see understand need designed 
My birthday is tomorrow smilingfacewithsmilingeyes,anticipation,1.281,
As the author I have finally figured out how the primary magic work to arrive in Fedonta sandersonslawsofmagic fedonta,anticipation,1.1640000000000001,figured arrive 
Idk where life will take me but I hope the journey is awesome,anticipation,1.484,take hope 
How are often doe success come before hard work it only happens once in the dictionary success come before work,anticipation,1.086,come happens come 
electricplug moneywithwings fire Wassup Diamm smilingfacewithsunglasses you cool fr fr cant wait for basketball season to start next year you really improved too hundredpoints but you cool fr fr and funny facewithtearsofjoy,anticipation,2.1790000000000003,cool wait start improved 
Im waiting anticipating,anticipation,2.0069999999999997,waiting anticipating 
Omg I cant wait for prom like I been waiting for this since my senior year had started it gonna be fun turn up,anticipation,2.499,wait waiting started gon 
Waiting on boo to get home though neutralface pensiveface,anticipation,1.187,waiting get 
I just got this feeling she gon say something and thats gon set my mother off nd change plan but imma keep my hope up,anticipation,2.3040000000000003,got say set keep 
I come to church in anticipation of receiving a blessing npbc New Psalmist Baptist Church in Baltimore MD,anticipation,1.5309999999999997,come receiving 
I think that fucking mace is on my eye lash every time my eye run my shit start burning loudlycryingface,anticipation,1.266,think fucking run start burning loudlycrying 
I be dealing wit so much dumb shit at one time,anticipation,0.9179999999999999,dealing 
watching the time go by like I dont have a whole bunch of homework to do,anticipation,1.039,watching go have do 
aummyrain and I out in line waiting for like UMBC Kesha show The RAC UMBC,anticipation,1.187,waiting show 
Im looking for some really pretty bundle my birthday is approaching so soooooooon Im so excited seenoevilmonkey grinningfacewithsmilingeyes Who should I order from,anticipation,2.594,looking approaching order 
