tweet_text,sentiment,sentiment_score,tweet_text_tmp
I would love a relationship smilingfacewithhearteyes purpleheart couplewithheart,trust,1.4140000000000001,love 
I kinda love church song,trust,1.25,love 
my team good flexedbiceps manandwomanholdinghands we dont really need mascot,trust,1.281,flexedbiceps manandwomanholdinghands need 
What Id love to see come from the burned CVS Baltimore City investing in a real affordable grocery store BaltimoreUprising,trust,1.399,love see come burned investing 
I hope the protest dont come to canton please for the love of God,trust,2.055,hope come 
i am Steve Harvey just wanted to say we love the show,trust,1.11,wanted say love 
Sista next to me added to the chant no faith in the justice system,trust,1.859,added 
Pretty for Preakness Sass shopper amp supporter Heather got a Sassy New Hat redheart ️its a show…,trust,1.4530000000000003,got ️its 
JusticeForFreddie Fuck them we gotta live here BlackLivesMatter look like they the one thats…,trust,1.6720000000000002,forfreddie fuck got live look thats 
No justice No peaceFreddieGray BlackLivesMatter,trust,1.3130000000000002,
Im w the shit yo it felt soo good to talk shit to the police nd it wasnt nothing they can do or say smilingfacewithopenmouthsmilingeyes,trust,1.101,felt talk do say 
Many big news organization have their own security team,trust,1.1800000000000002,have 
Somewhere we went wrong we were once so strong Our love is like a song you cant forget it,trust,1.804,went forget 
Proverbs 154 The tongue that brings healing is a tree of life but a deceitful tongue crush the spirit,trust,1.57,brings crush 
I have grown to accept the fact that I will be forever alone with 27 cat Seriously,trust,1.883,grown accept 
The one thing that stand out to me the strongest about yesterdaylast night wa the peaceful protester chanting Freddie Grays name,trust,1.328,stand chanting 
J Kidd a good coach I give him hella credit,trust,1.6880000000000002,give 
They were in the middle of Lombard Street blocking the ENTIRE street They were loud and powerful I got emotional witnessing that,trust,1.125,blocking got witnessing 
Jayne Miller interviewed a relative of one of the suspended officer,trust,1.1789999999999998,interviewed suspended 
I love the fact that shes a church girl faceblowingakiss babyangel and she all abt her money moneybag,trust,2.336,love abt 
Taught me how to let go my past nd focus on my future hundredpoints hundredpoints,trust,1.14,taught let go 
I love being a father hundredpoints hundredpoints cnt no body take dat frm me at all relievedface,trust,1.344,love take 
When i hit it from the back she goin look back facewithstuckouttonguewinkingeye sweatdroplets she said my eggplant like Good Crack facewithtearsofjoy facewithtearsofjoy grinningfacewithsmilingeyes,trust,1.101,hit goin look said 
Ppl always swear dey found someone better den their ex until they end up like their last relationship den they say yall just alike facewithtearsofjoy facewithtearsofjoy,trust,1.952,swear found den end say 
I use to drink real heavyy just to keep myself happy pensiveface but all it did wa make a nigga emotional facewithtearsofjoy disappointedbutrelievedface,trust,1.523,use drink keep make disappointedbutrelievedface 
Cnt trust that word hundredpoints,trust,1.2819999999999998,trust 
Ppl dat rush relationship be the one thats afraid of beingg alone hundredpoints hundredpoints,trust,1.2969999999999997,beingg 
my friend always ask me why I still got his back after all he put me through but truth is I really dont know just not type to give up wearyface,trust,1.594,ask got put is know give 
Just like the Sun to report the negative police action and not provide any detail on those arrested for rioting,trust,1.953,report provide arrested 
withLove will be leading a time of worship and prayer for 147notjustanumber on the MICA campus at…,trust,1.954,leading 
Westlake High School Thats where I wa yesterday teaching cricket,trust,1.148,wa 
I hope tonight gonna be a good night,trust,1.586,hope gon 
The casket is closed but the feeling in the room is that this is far from over FreddieGray JusticeForFreddieGray,trust,1.229,closed is 
State of emergency declared in Baltimore state official deploying national guard to assist in the city law enforcement effort,trust,2.8670000000000004,declared deploying assist 
JusticeForFreddieGray BlackLivesMatter Baltimore Justice4Freddie,trust,1.188,
Sometimes you just have to take the leap and hope for the best,trust,1.094,have take hope 
I need some real good lovin wearyface,trust,1.258,need 
I need some real good lovin wearyface,trust,1.258,need 
What an honor to be able to attend the funeral of our dear brother Freddie Gray who wa a victim of police brutality here in Baltimore MD,trust,1.976,attend wa 
Act like I trust but I dont,trust,1.289,act trust 
Act like I trust but I dont,trust,1.289,act trust 
This Is Sad that we have to keep B You R Y I N G the people we Love JusticeForFreddieGray redheart ️ hundredpoints,trust,1.469,have keep love 
I swear I love all my man twomenholdinghands redheart ️,trust,1.086,swear love 
I swear I love all my man twomenholdinghands redheart ️,trust,1.086,swear love 
Is you going stay true because thats what real nigga do hundredpoints,trust,1.7029999999999998,going stay do 
Is you going stay true because thats what real nigga do hundredpoints,trust,1.7029999999999998,going stay do 
Fun fact if youre watching Daredevil character Stick and the ninja The Hand are where you get satirical TMNTs Splinter and The Foot,trust,1.383,watching are get 
I heard you wa feeling me idk if it true personbowing,trust,1.307,heard feeling idk 
I heard you wa feeling me idk if it true personbowing,trust,1.307,heard feeling idk 
Fucking her good so she in compliance smirkingface eggplant sweatdroplets,trust,1.2029999999999998,fucking smirkingface 
Fucking her good so she in compliance smirkingface eggplant sweatdroplets,trust,1.2029999999999998,fucking smirkingface 
giving a good word today FreddieGray,trust,1.094,giving 
Trusting somebody is a gamble Its either going to be a success or a regret hundredpoints,trust,1.641,trusting going 
School so close to ending raisinghands Thank God foldedhands,trust,1.148,ending thank 
Baltimore police announce a threat Please see the attached credible threat to law enforcement,trust,1.8040000000000005,announce see attached 
Threat reported by Baltimore Police is that gang plan to team up to Take out cop FreddieGray funeral is underway,trust,1.578,reported team take 
Pastor Frank Reid FreddieGray here not for a rally but to glorify God,trust,1.9770000000000003,glorify 
Breaking after night of calm crew responding to structure fire in west Baltimore wpxi,trust,1.101,breaking responding 
Unconditional love for your crazy as purpleheart Maryland Zoo in Baltimore,trust,1.36,
a a artist I swear there no feeling like seeing people vibe to your music beforetheriot…,trust,1.33,swear seeing 
I sincerely believe the team love every second of their time spent at work,trust,1.4220000000000002,believe love spent 
Idont feel good I need to make an doctor appointment,trust,1.258,feel need make 
Kudos to Buck and Adam Jones for their considerate and welltimed thought and word after the game,trust,1.5,welltimed 
Yo I swear I love nicki she go in winkingface,trust,1.086,swear love go 
Hunter and Bordick are fine fellow Im sure but the ThornePalmer team is the more interesting and entertaining announcing duo,trust,1.156,announcing 
If you are on my snapchat best friend or recent then I apologize,trust,1.227,apologize 
I hope all my woe in the house good hundredpoints,trust,1.2970000000000002,hope 
My Brother amp his Girlfriends Smile really gave me life today smilingfacewithhearteyes hundredpoints smilingfacewithopenmouthclosedeyes They did it idc what anyone say they did it raisinghands mediumskintone prom2k15,trust,1.4369999999999998,amp gave did say did raisinghands 
Today we worked with and were honored to bring lunch and dinner to more than 170 kids…,trust,1.5630000000000002,worked honored bring 
Everyone keep saying it no school tomorrow Is that true eye persontippinghand mediumlightskintone,trust,1.32,keep saying persontippinghand 
Police officer to our team we can not guarantee your safety were okay,trust,2.468,guarantee 
Helicopter circling overhea Tongue sticking out cheeky playful or blowing a raspberry this is the Baltimore city police department,trust,1.344,circling sticking blowing 
Herrera isnt top class a most United fan think thoughI think he top class Very top class,trust,1.1640000000000001,think think 
Aint no body safe The police locking Innocent people up,trust,1.859,aint locking 
happy nowdisgusting display of leadership from youyour father is cringing in his grave,trust,1.1949999999999998,nowdisgusting cringing 
I dont think im built for relationship,trust,1.2969999999999997,think built 
hopefully they have some kind of plan to keep people safe tonight,trust,1.3130000000000002,have keep 
whoever that officer that wa that talking to the protester need to be voice of the police because whatever he said worked FreddieGray,trust,1.093,talking need said worked 
LETS KEEP THE PROTEST amp THE PROTESTERS PEACEFUL amp SAFE FreddieGray,trust,1.32,keep amp 
God Bless all the Trap Niggas smilingfacewithsunglasses openhands,trust,1.523,bless 
I love redheart my city but this is not the way for justice,trust,1.469,love redheart 
